"tech_pypsa","geoid","county","build_year","retire_year","heat_rate","generator_id","reeds_ba","cap_gw","cap_gw_2030","cap_gw_2024","diff","cap_sum_2024","diff_per_county","cap_2030","fuel_type","ramp_limit_up","ramp_limit_down","dateout","p_nom","operating_year","generator_name","energy_capacity_mwh","longitude","latitude"
"OCGT","48041","Brazos County",2010,2065,10745,9352,"p64",0.0471,2.20707672925278,2.9612,-0.8,2.9612,-0.0127245711198163,34.3754288801837,"Gas",4.8,4.8,2100,34.3754288801837,2010,"OCGT_9352",NA,-96.461,30.722
"OCGT","48089","Colorado County",2016,2071,10745,21139,"p64",0.0083,2.20707672925278,2.9612,-0.8,2.9612,-0.00224233418884236,6.05766581115764,"Gas",4.8,4.8,2100,6.05766581115764,2016,"OCGT_21139",NA,-96.538,29.55
"OCGT","48089","Colorado County",2016,2071,10745,21140,"p64",0.0083,2.20707672925278,2.9612,-0.8,2.9612,-0.00224233418884236,6.05766581115764,"Gas",4.8,4.8,2100,6.05766581115764,2016,"OCGT_21140",NA,-96.538,29.55
"OCGT","48089","Colorado County",2016,2071,10745,21141,"p64",0.0083,2.20707672925278,2.9612,-0.8,2.9612,-0.00224233418884236,6.05766581115764,"Gas",4.8,4.8,2100,6.05766581115764,2016,"OCGT_21141",NA,-96.538,29.55
"OCGT","48089","Colorado County",2016,2071,10745,21142,"p64",0.0083,2.20707672925278,2.9612,-0.8,2.9612,-0.00224233418884236,6.05766581115764,"Gas",4.8,4.8,2100,6.05766581115764,2016,"OCGT_21142",NA,-96.538,29.55
"OCGT","48089","Colorado County",2016,2071,10745,21143,"p64",0.0083,2.20707672925278,2.9612,-0.8,2.9612,-0.00224233418884236,6.05766581115764,"Gas",4.8,4.8,2100,6.05766581115764,2016,"OCGT_21143",NA,-96.538,29.55
"OCGT","48089","Colorado County",2016,2071,10745,21144,"p64",0.0083,2.20707672925278,2.9612,-0.8,2.9612,-0.00224233418884236,6.05766581115764,"Gas",4.8,4.8,2100,6.05766581115764,2016,"OCGT_21144",NA,-96.538,29.55
"OCGT","48091","Comal County",2010,2110,13500,17818,"p64",0.0016,2.20707672925278,2.9612,-0.8,2.9612,-0.000432257193029853,1.16774280697015,"Gas",4.8,4.8,2100,1.16774280697015,2010,"OCGT_17818",NA,-98.023,29.737
"OCGT","48091","Comal County",2010,2110,13500,17819,"p64",0.0016,2.20707672925278,2.9612,-0.8,2.9612,-0.000432257193029853,1.16774280697015,"Gas",4.8,4.8,2100,1.16774280697015,2010,"OCGT_17819",NA,-98.023,29.737
"OCGT","48149","Fayette County",2010,2065,10745,16746,"p64",0.044,2.20707672925278,2.9612,-0.8,2.9612,-0.011887072808321,32.112927191679,"Gas",4.8,4.8,2100,32.112927191679,2010,"OCGT_16746",NA,-96.988,30.038
"OCGT","48149","Fayette County",2010,2065,10745,16747,"p64",0.044,2.20707672925278,2.9612,-0.8,2.9612,-0.011887072808321,32.112927191679,"Gas",4.8,4.8,2100,32.112927191679,2010,"OCGT_16747",NA,-96.988,30.038
"OCGT","48149","Fayette County",2010,2065,10745,16748,"p64",0.044,2.20707672925278,2.9612,-0.8,2.9612,-0.011887072808321,32.112927191679,"Gas",4.8,4.8,2100,32.112927191679,2010,"OCGT_16748",NA,-96.988,30.038
"OCGT","48149","Fayette County",2010,2065,10745,16749,"p64",0.044,2.20707672925278,2.9612,-0.8,2.9612,-0.011887072808321,32.112927191679,"Gas",4.8,4.8,2100,32.112927191679,2010,"OCGT_16749",NA,-96.988,30.038
"OCGT","48299","Llano County",1974,2015,11503,8553,"p64",0.35,2.20707672925278,2.9612,-0.8,2.9612,-0.0945562609752803,255.44373902472,"Gas",4.8,4.8,2100,255.44373902472,1974,"OCGT_8553",NA,-98.37,30.558
"OCGT","48453","Travis County",2001,2056,10745,11124,"p64",0.0473,2.20707672925278,2.9612,-0.8,2.9612,-0.012778603268945,34.521396731055,"Gas",4.8,4.8,2100,34.521396731055,2001,"OCGT_11124",NA,-97.613,30.21
"OCGT","48453","Travis County",2001,2056,10745,11125,"p64",0.0473,2.20707672925278,2.9612,-0.8,2.9612,-0.012778603268945,34.521396731055,"Gas",4.8,4.8,2100,34.521396731055,2001,"OCGT_11125",NA,-97.613,30.21
"OCGT","48453","Travis County",2001,2056,10745,11126,"p64",0.0473,2.20707672925278,2.9612,-0.8,2.9612,-0.012778603268945,34.521396731055,"Gas",4.8,4.8,2100,34.521396731055,2001,"OCGT_11126",NA,-97.613,30.21
"OCGT","48453","Travis County",2001,2056,10745,11127,"p64",0.0473,2.20707672925278,2.9612,-0.8,2.9612,-0.012778603268945,34.521396731055,"Gas",4.8,4.8,2100,34.521396731055,2001,"OCGT_11127",NA,-97.613,30.21
"OCGT","48453","Travis County",2010,2065,10745,11128,"p64",0.0473,2.20707672925278,2.9612,-0.8,2.9612,-0.012778603268945,34.521396731055,"Gas",4.8,4.8,2100,34.521396731055,2010,"OCGT_11128",NA,-97.613,30.21
"OCGT","48453","Travis County",2010,2065,10745,11129,"p64",0.0473,2.20707672925278,2.9612,-0.8,2.9612,-0.012778603268945,34.521396731055,"Gas",4.8,4.8,2100,34.521396731055,2010,"OCGT_11129",NA,-97.613,30.21
"OCGT","48453","Travis County",1971,2020,11521,7497,"p64",0.32,2.20707672925278,2.9612,-0.8,2.9612,-0.0864514386059706,233.548561394029,"Gas",4.8,4.8,2100,233.548561394029,1971,"OCGT_7497",NA,-97.613,30.303
"OCGT","48453","Travis County",1978,2053,12025,7498,"p64",0.404,2.20707672925278,2.9612,-0.8,2.9612,-0.109144941240038,294.855058759962,"Gas",4.8,4.8,2100,294.855058759962,1978,"OCGT_7498",NA,-97.613,30.303
"OCGT","48453","Travis County",1988,2043,11783,7502,"p64",0.052,2.20707672925278,2.9612,-0.8,2.9612,-0.0140483587734702,37.9516412265298,"Gas",4.8,4.8,2100,37.9516412265298,1988,"OCGT_7502",NA,-97.613,30.303
"OCGT","48453","Travis County",1988,2043,11784,7499,"p64",0.052,2.20707672925278,2.9612,-0.8,2.9612,-0.0140483587734702,37.9516412265298,"Gas",4.8,4.8,2100,37.9516412265298,1988,"OCGT_7499",NA,-97.613,30.303
"OCGT","48453","Travis County",1988,2043,11784,7500,"p64",0.052,2.20707672925278,2.9612,-0.8,2.9612,-0.0140483587734702,37.9516412265298,"Gas",4.8,4.8,2100,37.9516412265298,1988,"OCGT_7500",NA,-97.613,30.303
"OCGT","48453","Travis County",1988,2043,11784,7501,"p64",0.052,2.20707672925278,2.9612,-0.8,2.9612,-0.0140483587734702,37.9516412265298,"Gas",4.8,4.8,2100,37.9516412265298,1988,"OCGT_7501",NA,-97.613,30.303
"OCGT","48453","Travis County",1996,2016,13500,15236,"p64",9e-04,2.20707672925278,2.9612,-0.8,2.9612,-0.000243144671079292,0.656855328920708,"Gas",4.8,4.8,2100,0.656855328920708,1996,"OCGT_15236",NA,-97.62,30.343
"OCGT","48453","Travis County",1996,2016,13500,15237,"p64",9e-04,2.20707672925278,2.9612,-0.8,2.9612,-0.000243144671079292,0.656855328920708,"Gas",4.8,4.8,2100,0.656855328920708,1996,"OCGT_15237",NA,-97.62,30.343
"OCGT","48453","Travis County",1996,2016,13500,15238,"p64",9e-04,2.20707672925278,2.9612,-0.8,2.9612,-0.000243144671079292,0.656855328920708,"Gas",4.8,4.8,2100,0.656855328920708,1996,"OCGT_15238",NA,-97.62,30.343
"OCGT","48453","Travis County",2004,2016,13500,15239,"p64",9e-04,2.20707672925278,2.9612,-0.8,2.9612,-0.000243144671079292,0.656855328920708,"Gas",4.8,4.8,2100,0.656855328920708,2004,"OCGT_15239",NA,-97.62,30.343
"OCGT","48453","Travis County",2007,2019,13500,16552,"p64",0.0016,2.20707672925278,2.9612,-0.8,2.9612,-0.000432257193029853,1.16774280697015,"Gas",4.8,4.8,2100,1.16774280697015,2007,"OCGT_16552",NA,-97.622,30.334
"OCGT","48453","Travis County",2007,2107,13500,16549,"p64",0.0016,2.20707672925278,2.9612,-0.8,2.9612,-0.000432257193029853,1.16774280697015,"Gas",4.8,4.8,2100,1.16774280697015,2007,"OCGT_16549",NA,-97.622,30.334
"OCGT","48453","Travis County",2007,2107,13500,16550,"p64",0.0016,2.20707672925278,2.9612,-0.8,2.9612,-0.000432257193029853,1.16774280697015,"Gas",4.8,4.8,2100,1.16774280697015,2007,"OCGT_16550",NA,-97.622,30.334
"OCGT","48453","Travis County",2007,2107,13500,16551,"p64",0.0016,2.20707672925278,2.9612,-0.8,2.9612,-0.000432257193029853,1.16774280697015,"Gas",4.8,4.8,2100,1.16774280697015,2007,"OCGT_16551",NA,-97.622,30.334
"OCGT","48453","Travis County",2006,2056,10745,16282,"p64",0.0015,2.20707672925278,2.9612,-0.8,2.9612,-0.000405241118465487,1.09475888153451,"Gas",4.8,4.8,2100,1.09475888153451,2006,"OCGT_16282",NA,-97.708,30.305
"OCGT","48453","Travis County",2006,2061,11605,16281,"p64",0.0037,2.20707672925278,2.9612,-0.8,2.9612,-0.000999594758881535,2.70040524111847,"Gas",4.8,4.8,2100,2.70040524111847,2006,"OCGT_16281",NA,-97.708,30.305
"OCGT","48453","Travis County",2004,2013,19558,16279,"p64",0.005,2.20707672925278,2.9612,-0.8,2.9612,-0.00135080372821829,3.64919627178171,"Gas",4.8,4.8,2100,3.64919627178171,2004,"OCGT_16279",NA,-97.725,30.397
"OCGT","48453","Travis County",2004,2013,19558,16280,"p64",0.005,2.20707672925278,2.9612,-0.8,2.9612,-0.00135080372821829,3.64919627178171,"Gas",4.8,4.8,2100,3.64919627178171,2004,"OCGT_16280",NA,-97.725,30.397
"OCGT","48029","Bexar County",1972,2026,11777,7569,"p65",0.42,1.4072,4.3002,-2.9,4.3002,-0.283242639877215,136.757360122785,"Gas",4.8,4.8,2100,136.757360122785,1972,"OCGT_7569",NA,-98.324,29.308
"OCGT","48029","Bexar County",1974,2028,11985,7570,"p65",0.41,1.4072,4.3002,-2.9,4.3002,-0.276498767499186,133.501232500814,"Gas",4.8,4.8,2100,133.501232500814,1974,"OCGT_7570",NA,-98.324,29.308
"OCGT","48029","Bexar County",2003,2103,13500,15881,"p65",0.0014,1.4072,4.3002,-2.9,4.3002,-0.00094414213292405,0.45585786707595,"Gas",4.8,4.8,2100,0.45585786707595,2003,"OCGT_15881",NA,-98.343,29.429
"OCGT","48029","Bexar County",2003,2103,13500,15882,"p65",0.0014,1.4072,4.3002,-2.9,4.3002,-0.00094414213292405,0.45585786707595,"Gas",4.8,4.8,2100,0.45585786707595,2003,"OCGT_15882",NA,-98.343,29.429
"OCGT","48029","Bexar County",2003,2103,13500,15883,"p65",0.0014,1.4072,4.3002,-2.9,4.3002,-0.00094414213292405,0.45585786707595,"Gas",4.8,4.8,2100,0.45585786707595,2003,"OCGT_15883",NA,-98.343,29.429
"OCGT","48029","Bexar County",2003,2103,13500,15884,"p65",0.0014,1.4072,4.3002,-2.9,4.3002,-0.00094414213292405,0.45585786707595,"Gas",4.8,4.8,2100,0.45585786707595,2003,"OCGT_15884",NA,-98.343,29.429
"OCGT","48029","Bexar County",2003,2103,13500,15885,"p65",0.0014,1.4072,4.3002,-2.9,4.3002,-0.00094414213292405,0.45585786707595,"Gas",4.8,4.8,2100,0.45585786707595,2003,"OCGT_15885",NA,-98.343,29.429
"OCGT","48029","Bexar County",2003,2103,13500,15886,"p65",0.0014,1.4072,4.3002,-2.9,4.3002,-0.00094414213292405,0.45585786707595,"Gas",4.8,4.8,2100,0.45585786707595,2003,"OCGT_15886",NA,-98.343,29.429
"OCGT","48029","Bexar County",2015,2115,13500,15887,"p65",0.0014,1.4072,4.3002,-2.9,4.3002,-0.00094414213292405,0.45585786707595,"Gas",4.8,4.8,2100,0.45585786707595,2015,"OCGT_15887",NA,-98.343,29.429
"OCGT","48029","Bexar County",1966,2024,11474,7571,"p65",0.217,1.4072,4.3002,-2.9,4.3002,-0.146342030603228,70.6579693967723,"Gas",4.8,4.8,2100,70.6579693967723,1966,"OCGT_7571",NA,-98.383,29.257
"OCGT","48029","Bexar County",1968,2024,11617,7572,"p65",0.23,1.4072,4.3002,-2.9,4.3002,-0.155109064694665,74.8909353053347,"Gas",4.8,4.8,2100,74.8909353053347,1968,"OCGT_7572",NA,-98.383,29.257
"OCGT","48029","Bexar County",1970,2024,11467,7573,"p65",0.412,1.4072,4.3002,-2.9,4.3002,-0.277847541974792,134.152458025208,"Gas",4.8,4.8,2100,134.152458025208,1970,"OCGT_7573",NA,-98.383,29.257
"OCGT","48029","Bexar County",2010,2065,10880,7574,"p65",0.048,1.4072,4.3002,-2.9,4.3002,-0.0323705874145389,15.6294125854611,"Gas",4.8,4.8,2100,15.6294125854611,2010,"OCGT_7574",NA,-98.383,29.257
"OCGT","48029","Bexar County",2010,2065,10880,7575,"p65",0.048,1.4072,4.3002,-2.9,4.3002,-0.0323705874145389,15.6294125854611,"Gas",4.8,4.8,2100,15.6294125854611,2010,"OCGT_7575",NA,-98.383,29.257
"OCGT","48029","Bexar County",2010,2065,10880,7576,"p65",0.048,1.4072,4.3002,-2.9,4.3002,-0.0323705874145389,15.6294125854611,"Gas",4.8,4.8,2100,15.6294125854611,2010,"OCGT_7576",NA,-98.383,29.257
"OCGT","48029","Bexar County",2010,2065,10880,7577,"p65",0.047,1.4072,4.3002,-2.9,4.3002,-0.031696200176736,15.303799823264,"Gas",4.8,4.8,2100,15.303799823264,2010,"OCGT_7577",NA,-98.383,29.257
"OCGT","48029","Bexar County",1954,2011,13169,7578,"p65",0.06,1.4072,4.3002,-2.9,4.3002,-0.0404632342681736,19.5367657318264,"Gas",4.8,4.8,2100,19.5367657318264,1954,"OCGT_7578",NA,-98.418,29.53
"OCGT","48029","Bexar County",1961,2011,13169,7579,"p65",0.1,1.4072,4.3002,-2.9,4.3002,-0.0674387237802893,32.5612762197107,"Gas",4.8,4.8,2100,32.5612762197107,1961,"OCGT_7579",NA,-98.418,29.53
"OCGT","48029","Bexar County",1963,2011,10862,7580,"p65",0.154,1.4072,4.3002,-2.9,4.3002,-0.103855634621645,50.1443653783545,"Gas",4.8,4.8,2100,50.1443653783545,1963,"OCGT_7580",NA,-98.418,29.53
"OCGT","48029","Bexar County",1953,2013,13346,7563,"p65",0.06,1.4072,4.3002,-2.9,4.3002,-0.0404632342681736,19.5367657318264,"Gas",4.8,4.8,2100,19.5367657318264,1953,"OCGT_7563",NA,-98.576,29.353
"OCGT","48029","Bexar County",1959,2013,13346,7564,"p65",0.095,1.4072,4.3002,-2.9,4.3002,-0.0640667875912748,30.9332124087252,"Gas",4.8,4.8,2100,30.9332124087252,1959,"OCGT_7564",NA,-98.576,29.353
"OCGT","48029","Bexar County",2004,2059,10745,7565,"p65",0.046,1.4072,4.3002,-2.9,4.3002,-0.0310218129389331,14.9781870610669,"Gas",4.8,4.8,2100,14.9781870610669,2004,"OCGT_7565",NA,-98.576,29.353
"OCGT","48029","Bexar County",2004,2059,10745,7567,"p65",0.046,1.4072,4.3002,-2.9,4.3002,-0.0310218129389331,14.9781870610669,"Gas",4.8,4.8,2100,14.9781870610669,2004,"OCGT_7567",NA,-98.576,29.353
"OCGT","48029","Bexar County",2004,2059,10746,7566,"p65",0.046,1.4072,4.3002,-2.9,4.3002,-0.0310218129389331,14.9781870610669,"Gas",4.8,4.8,2100,14.9781870610669,2004,"OCGT_7566",NA,-98.576,29.353
"OCGT","48029","Bexar County",2004,2059,10746,7568,"p65",0.046,1.4072,4.3002,-2.9,4.3002,-0.0310218129389331,14.9781870610669,"Gas",4.8,4.8,2100,14.9781870610669,2004,"OCGT_7568",NA,-98.576,29.353
"OCGT","48029","Bexar County",2005,2105,14022,17329,"p65",0.0016,1.4072,4.3002,-2.9,4.3002,-0.00107901958048463,0.520980419515372,"Gas",4.8,4.8,2100,0.520980419515372,2005,"OCGT_17329",NA,-98.654,29.347
"OCGT","48029","Bexar County",2005,2105,14023,17325,"p65",0.0016,1.4072,4.3002,-2.9,4.3002,-0.00107901958048463,0.520980419515372,"Gas",4.8,4.8,2100,0.520980419515372,2005,"OCGT_17325",NA,-98.654,29.347
"OCGT","48029","Bexar County",2005,2105,14023,17326,"p65",0.0016,1.4072,4.3002,-2.9,4.3002,-0.00107901958048463,0.520980419515372,"Gas",4.8,4.8,2100,0.520980419515372,2005,"OCGT_17326",NA,-98.654,29.347
"OCGT","48029","Bexar County",2005,2105,14023,17327,"p65",0.0016,1.4072,4.3002,-2.9,4.3002,-0.00107901958048463,0.520980419515372,"Gas",4.8,4.8,2100,0.520980419515372,2005,"OCGT_17327",NA,-98.654,29.347
"OCGT","48029","Bexar County",2005,2105,14023,17328,"p65",0.0016,1.4072,4.3002,-2.9,4.3002,-0.00107901958048463,0.520980419515372,"Gas",4.8,4.8,2100,0.520980419515372,2005,"OCGT_17328",NA,-98.654,29.347
"OCGT","48029","Bexar County",2005,2105,14023,17330,"p65",0.0016,1.4072,4.3002,-2.9,4.3002,-0.00107901958048463,0.520980419515372,"Gas",4.8,4.8,2100,0.520980419515372,2005,"OCGT_17330",NA,-98.654,29.347
"OCGT","48029","Bexar County",2014,2114,13500,20802,"p65",0.0011,1.4072,4.3002,-2.9,4.3002,-0.000741825961583182,0.358174038416818,"Gas",4.8,4.8,2100,0.358174038416818,2014,"OCGT_20802",NA,-98.66,29.33
"OCGT","48029","Bexar County",2014,2114,13500,20803,"p65",0.0011,1.4072,4.3002,-2.9,4.3002,-0.000741825961583182,0.358174038416818,"Gas",4.8,4.8,2100,0.358174038416818,2014,"OCGT_20803",NA,-98.66,29.33
"OCGT","48029","Bexar County",2014,2114,13500,20804,"p65",0.0011,1.4072,4.3002,-2.9,4.3002,-0.000741825961583182,0.358174038416818,"Gas",4.8,4.8,2100,0.358174038416818,2014,"OCGT_20804",NA,-98.66,29.33
"OCGT","48029","Bexar County",2014,2114,13500,20805,"p65",0.0011,1.4072,4.3002,-2.9,4.3002,-0.000741825961583182,0.358174038416818,"Gas",4.8,4.8,2100,0.358174038416818,2014,"OCGT_20805",NA,-98.66,29.33
"OCGT","48057","Calhoun County",2017,2072,10745,21673,"p65",0.043,1.4072,4.3002,-2.9,4.3002,-0.0289986512255244,14.0013487744756,"Gas",4.8,4.8,2100,14.0013487744756,2017,"OCGT_21673",NA,-96.546,28.648
"OCGT","48057","Calhoun County",2017,2072,10745,21674,"p65",0.043,1.4072,4.3002,-2.9,4.3002,-0.0289986512255244,14.0013487744756,"Gas",4.8,4.8,2100,14.0013487744756,2017,"OCGT_21674",NA,-96.546,28.648
"OCGT","48061","Cameron County",1952,2016,17913,7506,"p65",0.018,1.4072,4.3002,-2.9,4.3002,-0.0121389702804521,5.86102971954793,"Gas",4.8,4.8,2100,5.86102971954793,1952,"OCGT_7506",NA,-97.521,25.913
"OCGT","48061","Cameron County",2001,2019,11955,7509,"p65",0.001,1.4072,4.3002,-2.9,4.3002,-0.000674387237802893,0.325612762197107,"Gas",4.8,4.8,2100,0.325612762197107,2001,"OCGT_7509",NA,-97.521,25.913
"OCGT","48061","Cameron County",2001,2019,11955,7515,"p65",0.001,1.4072,4.3002,-2.9,4.3002,-0.000674387237802893,0.325612762197107,"Gas",4.8,4.8,2100,0.325612762197107,2001,"OCGT_7515",NA,-97.521,25.913
"OCGT","48061","Cameron County",2001,2019,11955,7516,"p65",0.001,1.4072,4.3002,-2.9,4.3002,-0.000674387237802893,0.325612762197107,"Gas",4.8,4.8,2100,0.325612762197107,2001,"OCGT_7516",NA,-97.521,25.913
"OCGT","48061","Cameron County",2001,2051,25000,7510,"p65",0.001,1.4072,4.3002,-2.9,4.3002,-0.000674387237802893,0.325612762197107,"Gas",4.8,4.8,2100,0.325612762197107,2001,"OCGT_7510",NA,-97.521,25.913
"OCGT","48061","Cameron County",2001,2051,25000,7511,"p65",0.001,1.4072,4.3002,-2.9,4.3002,-0.000674387237802893,0.325612762197107,"Gas",4.8,4.8,2100,0.325612762197107,2001,"OCGT_7511",NA,-97.521,25.913
"OCGT","48061","Cameron County",2001,2051,25000,7512,"p65",0.001,1.4072,4.3002,-2.9,4.3002,-0.000674387237802893,0.325612762197107,"Gas",4.8,4.8,2100,0.325612762197107,2001,"OCGT_7512",NA,-97.521,25.913
"OCGT","48061","Cameron County",2001,2051,25000,7513,"p65",0.001,1.4072,4.3002,-2.9,4.3002,-0.000674387237802893,0.325612762197107,"Gas",4.8,4.8,2100,0.325612762197107,2001,"OCGT_7513",NA,-97.521,25.913
"OCGT","48061","Cameron County",2001,2051,25000,7514,"p65",0.001,1.4072,4.3002,-2.9,4.3002,-0.000674387237802893,0.325612762197107,"Gas",4.8,4.8,2100,0.325612762197107,2001,"OCGT_7514",NA,-97.521,25.913
"OCGT","48061","Cameron County",2004,2059,11724,7505,"p65",0.045,1.4072,4.3002,-2.9,4.3002,-0.0303474257011302,14.6525742988698,"Gas",4.8,4.8,2100,14.6525742988698,2004,"OCGT_7505",NA,-97.521,25.913
"OCGT","48163","Frio County",1961,2017,17913,7596,"p65",0.023,1.4072,4.3002,-2.9,4.3002,-0.0155109064694665,7.48909353053347,"Gas",4.8,4.8,2100,7.48909353053347,1961,"OCGT_7596",NA,-99.092,28.928
"OCGT","48163","Frio County",1961,2017,17913,7608,"p65",0.023,1.4072,4.3002,-2.9,4.3002,-0.0155109064694665,7.48909353053347,"Gas",4.8,4.8,2100,7.48909353053347,1961,"OCGT_7608",NA,-99.092,28.928
"OCGT","48163","Frio County",1961,2017,17913,7615,"p65",0.023,1.4072,4.3002,-2.9,4.3002,-0.0155109064694665,7.48909353053347,"Gas",4.8,4.8,2100,7.48909353053347,1961,"OCGT_7615",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7597,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7597",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7598,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7598",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7599,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7599",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7600,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7600",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7601,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7601",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7602,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7602",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7603,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7603",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7604,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7604",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7605,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7605",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7606,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7606",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7607,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7607",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7609,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7609",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7610,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7610",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7611,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7611",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7612,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7612",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7613,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7613",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7614,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7614",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7616,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7616",NA,-99.092,28.928
"OCGT","48163","Frio County",2010,2065,10745,7617,"p65",0.0084,1.4072,4.3002,-2.9,4.3002,-0.0056648527975443,2.7351472024557,"Gas",4.8,4.8,2100,2.7351472024557,2010,"OCGT_7617",NA,-99.092,28.928
