generatorkey,ads_name,long id,bus id,bus name,devstatus,balancing_area,region name,plant_id_ads,plant_id_eia,generator_id_ads,lat,lon
3434,tamarack,ID-50099-GEN1,61729,TAMRACK,Existing,IPTV,BS_IPCO,50099,50099,GEN1,44.954853,-116.3871
1620,calistoga2,CA-50066-UNT2,31401,SANTAFESTG2,Existing,CIPV,CA_CISO,50066,50066,UNT2,38.7879,-122.7434
1621,calistoga1,CA-50066-UNT1,31400,SANTAFESTG1,Existing,CIPV,CA_CISO,50066,50066,UNT1,38.7879,-122.7434
19252,humboldtredwood3,CA-50049-GEN3,31153,PAC.LUMB,Existing,CIPV,CA_CISO,50049,50049,GEN3,40.4728,-124.1014
19253,humboldtredwood2,CA-50049-GEN2,31152,PAC.LUMB,Existing,CIPV,CA_CISO,50049,50049,GEN2,40.4728,-124.1014
19254,humboldtredwood1,CA-50049-GEN1,31152,PAC.LUMB,Existing,CIPV,CA_CISO,50049,50049,GEN1,40.4728,-124.1014
8508,riobravohydro1,CA-50037-UNT1,35020,RIOBRAVO,Existing,CIPV,CA_CISO,50037,50037,UNT1,35.43,-118.8222
1333,chalkcliff,CA-50003-GEN1,35038,CHLKCLF+,Existing,CIPV,CA_CISO,50003,50003,GEN1,35.0968,-119.4299
1750,hatchetcreek,CA-10882-GEN1,31846,COVERDLS,Existing,CIPV,CA_CISO,10882,10882,GEN1,40.874144,-121.9204
17913,saltonsea11bt959,10878_EE11,21675,HUDSON_RANCH,Existing,IID,CA_IID,1,10878,0-8,33.158,-115.6475
17886,blmeastfacility1gt72,10875_GEN7,24703,BLM  E7G,Existing,CISC,CA_CISO,1,10875,0-8,36.0019,-117.7886
1005,coso4navy2,CA-10874-GEN4,24744,NAVYII4G,Existing,CISC,CA_CISO,10874,10874,GEN4,36.0192,-117.7917
1006,coso5navy2,CA-10874-GEN5,24745,NAVYII5G,Existing,CISC,CA_CISO,10874,10874,GEN5,36.0192,-117.7917
1007,coso6navy2,CA-10874-GEN6,24746,NAVYII6G,Existing,CISC,CA_CISO,10874,10874,GEN6,36.0192,-117.7917
656,coso3navy1,CA-10873-GEN3,24713,CALGEN3G,Existing,CISC,CA_CISO,10873,10873,GEN3,36.0372,-117.7981
657,coso2navy1,CA-10873-GEN2,24712,CALGEN2G,Existing,CISC,CA_CISO,10873,10873,GEN2,36.0372,-117.7981
658,coso1navy1,CA-10873-GEN1,24711,CALGEN1G,Existing,CISC,CA_CISO,10873,10873,GEN1,36.0372,-117.7981
11098,biomassonege2,OR-10869-GE-2,45026,BIOMASS,Existing,PACW,NW_PACW,10869,10869,GE-2,42.436111,-122.85
16727,dcfpgen,OR-10869-GE-2,44834,DCFP GEN,Existing,PACW,NW_PACW,10869,10869,GE-2,42.436111,-122.85
1794,woodlandbio,CA-10836-GEN1,32156,WOODLANDBIOM,Existing,CIPV,CA_CISO,10836,10836,GEN1,38.6905,-121.7371
3509,colstripenergy,MT-10784-GEN1,623541,MONTANA ONE,Existing,NWMT,NW_NWMT,10784,10784,GEN1,45.9752,-106.6547
630,efoxnard,CA-10776-GTG,24110,OXGEN,Existing,CISC,CA_CISO,10776,10776,GTG,34.1958,-119.1664
1839,riobravorocklin,CA-10772-GEN1,32500,RBROCKLIN,Existing,CIPV,CA_CISO,10772,10772,GEN1,38.8319,-121.3137
17596,riobravofresno,10767_GEN1,34640,ULTRAPWRFSNO,Existing,CIPV,CA_CISO,1,10767,0-7,36.688915,-119.7232
1634,bluelake,CA-10764-GEN1,31156,BLUELKPP,Existing,CIPV,CA_CISO,10764,10764,GEN1,40.8786,-123.9942
13562,geoeastmesa31,CA-10763-GBU,21813,GEM3,Existing,IID,CA_IID,10763,10763,GBU,32.7757,-115.2637
13563,geoeastmesa32,CA-10763-GEN1,21813,GEM3,Existing,IID,CA_IID,10763,10763,GEN1,32.7757,-115.2637
13432,lasvegascogen1cc,NV-10761-AG,18265,LVCOGEN,Existing,NEVP,SW_NVE,10761,10761,AG,36.2319,-115.1222
17914,saltonsea31bt5189,10759_GEN1,21675,HUDSON_RANCH,Existing,IID,CA_IID,1,10759,0-7,33.158153,-115.6387
14030,riflecc,CO-10755-AG,79251,QFATLAS1,Existing,WACM,RM_WACM,10755,10755,AG,39.5173,-107.7299
17592,marinalandfillgas,10748_U1C06,24106,ORMOND,Existing,CISC,CA_CISO,1,10748,0-7,36.7131,-121.7686
7676,magicdam1,ID-10740-GEN1,61469,MAGIC RS,Existing,IPMV,BS_IPCO,10740,10740,GEN1,43.2547,-114.3569
19132,spraguehydro1hy12,10737_GEN1,45056,BLY,Existing,PACW,NW_PACW,1,10737,0-7,42.50136,-120.9894
5805,barberdamgen1,ID-10735-GEN1,61718,ECKERT,Existing,IPTV,BS_IPCO,10735,10735,GEN1,43.561001,-116.1213
17277,karenavenuewindfarm,CA-10718-WND,24815,GARNET,Existing,CISC,CA_CISO,10718,10718,WND,33.92194,-116.5622
17428,lostcreek12hydroconversion,10708_GEN1,31868,HATLOST+,Existing,CIPV,CA_CISO,1,10708,0-7,40.7576,-121.4145
9846,covehydro1,CA-10707-GEN1,31846,COVERDLS,Existing,CIPV,CA_CISO,10707,10707,GEN1,40.8713,-121.9487
17452,spburn7snowmt,10706_GEN1,30116,CARBERY,Existing,CIPV,CA_CISO,1,10706,0-7,40.8579,-121.7225
15666,arguscogen89,CA-10684-TG8,24736,LUZ LSP,Existing,CISC,CA_CISO,10684,10684,TG8,35.765,-117.3833
13777,brushcc1,CO-10682-AG,70500,QF_CPP1T,Existing,PSCO,RM_PSCO,10682,10682,AG,40.2415,-103.631
13778,brushcc4,CO-10682-AG,70499,QF_B4-4T,Existing,PSCO,RM_PSCO,10682,10682,AG,40.2415,-103.631
13814,brushcc2,CO-10682-AG,70498,QF_BCP2T,Existing,PSCO,RM_PSCO,10682,10682,AG,40.2415,-103.631
1775,collinspine,CA-10661-GEN4,31670,CHESTER,Existing,CIPV,CA_CISO,10661,10661,GEN4,40.303422,-121.2444
1715,burneyforest,CA-10652-GEN1,31798,BRNYFRST,Existing,CIPV,CA_CISO,10652,10652,GEN1,40.879719,-121.7203
1327,badgercreek,CA-10650-GEN1,35029,BADGERCK,Existing,CIPV,CA_CISO,10650,10650,GEN1,35.483736,-119.0299
4620,bearmountainca,CA-10649-GEN1,35066,PSE-BEAR,Existing,CIPV,CA_CISO,10649,10649,GEN1,35.419181,-118.9266
13519,jjelmore,CA-10634-GEN1,21054,JJELMORE,Existing,IID,CA_IID,10634,10634,GEN1,33.1777,-115.6033
13517,delranchcompany,CA-10632-GEN1,21052,DELRANCH,Existing,IID,CA_IID,10632,10632,GEN1,33.1646,-115.616
13516,leathers,CA-10631-GEN1,21051,LEATHERS,Existing,IID,CA_IID,10631,10631,GEN1,33.1779,-115.565
17274,civiccenterchp,CA-10623-AG,26562,MKT A  M,Existing,LDWP,CA_LDWP,10623,10623,AG,34.0564,-118.2436
655,wilmingtoncalciner,CA-10601-GEN1,24020,CARBGEN1,Existing,CISC,CA_CISO,10601,10601,GEN1,33.77697,-118.2282
17291,ridgetop2,CA-10597-WGN1,29409,WINDHUB,Existing,CISC,CA_CISO,10597,10597,WGN1,35.0697,-118.3167
1009,kernrivercgn1,CA-10496-GTAG,24102,OMAR  1G,Existing,CISC,CA_CISO,10496,10496,GTAG,35.4515,-118.9849
1010,kernrivercgn2,CA-10496-GTBG,24103,OMAR  2G,Existing,CISC,CA_CISO,10496,10496,GTBG,35.4515,-118.9849
1011,kernrivercgn3,CA-10496-GTCG,24104,OMAR  3G,Existing,CISC,CA_CISO,10496,10496,GTCG,35.4515,-118.9849
1012,kernrivercgn4,CA-10496-GTDG,24105,OMAR  4G,Existing,CISC,CA_CISO,10496,10496,GTDG,35.4515,-118.9849
17875,mammothg31bt14,10481_1,26129,OWENS UP,Existing,LDWP,CA_LDWP,1,10481,0-4,37.6464,-118.9092
17896,mammothg21st15,"10481_1,2,3",24316,MAMMOTH,Existing,CISC,CA_CISO,1,10481,0-4,37.6464,-118.9092
17320,controlqfs,CA-10480-GEN1,26129,OWENS UP,Existing,LDWP,CA_LDWP,10480,10480,GEN1,37.6451,-118.9143
17874,mammothg11bt10,10480_GEN1,26129,OWENS UP,Existing,LDWP,CA_LDWP,1,10480,0-4,37.6451,-118.9143
629,puentehills1,CA-10472-GEN1,24063,HILLGEN,Existing,CISC,CA_CISO,10472,10472,GEN1,34.0233,-118.0241
17321,chinoqfs,CA-10471-,25812,CHINO EQFD,Existing,CISC,CA_CISO,10471,10471,,34.0408,-117.8217
1587,muckvalley,CA-10458-GEN1,31764,MALCHA,Existing,CIPV,CA_CISO,10458,10458,GEN1,40.976389,-121.2558
17879,etiwnd2unit11gt336,10427_GEN1,24071,INLAND,Existing,CISC,CA_CISO,1,10427,0-4,34.045361,-117.5402
13938,williamsfork,CO-10422-GEN1/GEN2,73220,WINDYGAP,Existing,WACM,RM_WACM,10422,10422,GEN1/GEN2,40.035,-106.2053
17613,dillon,10421_GEN1,70057,PTARMGN,Existing,PSCO,RM_PSCO,1,10421,0-4,39.6208,-106.0662
10001,kingsburgcgncctotal,CA-10405-AG,34642,KINGSBUR,Existing,CIPV,CA_CISO,10405,10405,AG,36.5397,-119.5794
548,sycamore1,CA-10387-1,22120,CARLTNHS,Existing,CISD,CA_CISO,10387,10387,1,32.857709,-117.0288
555,sycamore13,CA-10387-3,22124,CHCARITA,Existing,CISD,CA_CISO,10387,10387,3,32.857709,-117.0288
9227,sycamore12,CA-10387-2,22120,CARLTNHS,Existing,CISD,CA_CISO,10387,10387,2,32.857709,-117.0288
8682,sanmarcosenrgy,CA-10386-2,22724,SANMRCOS,Existing,CISD,CA_CISO,10386,10386,2,33.0947,-117.0294
1835,greenleaf2,CA-10349-GEN1,32492,GRNLEAF2,Existing,CIPV,CA_CISO,10349,10349,GEN1,39.1365,-121.6397
9918,fosterwhlrcctotal,CA-10342-AG,33151,FOSTER W,Existing,CIPB,CA_CISO,10342,10342,AG,38.0244,-122.0589
17604,minkcreekhydrorobertfackrell,10325_n/a,65571,FRANKLIN,Existing,PAID,BS_PACE,1,10325,0-3,42.260844,-111.6656
13560,desertview,CA-10300-GEN1,21714,DESERT_VIEW,Existing,IID,CA_IID,10300,10300,GEN1,33.586,-116.0873
17569,kingcitycogen,10294_GTG,36202,BAF COG1,Existing,CIPV,CA_CISO,1,10294,0-2,36.225,-121.1278
16632,beowawepower1,NV-10287-GEN1|GEN2,64150,BEOWAWE,Existing,SPPC,SW_NVE,10287,10287,GEN1|GEN2,40.5547,-116.6175
16634,beowawepower2,NV-10287-GEN2,64150,BEOWAWE,Existing,SPPC,SW_NVE,10287,10287,GEN2,40.5547,-116.6175
1831,haypresslgen,CA-10253-LGEN,32488,HAYPRES+,Existing,CIPV,CA_CISO,10253,10253,LGEN,39.565677,-120.5817
1832,haypressugen,CA-10253-UGEN,32488,HAYPRES+,Existing,CIPV,CA_CISO,10253,10253,UGEN,39.565677,-120.5817
17933,springvilleqfs1hy018,10222_SPP1,24141,SPRINGVL,Existing,CISC,CA_CISO,1,10222,0-2,36.058635,-118.9241
9895,elsegndcogcc1total,CA-10213-AG,24022,CHEVGEN 1,Existing,CISC,CA_CISO,10213,10213,AG,33.9058,-118.4031
9896,elsegndcogcc2total,CA-10213-AG,24023,CHEVGEN 2,Existing,CISC,CA_CISO,10213,10213,AG,33.9058,-118.4031
9899,elsegndcogcc3total,CA-10213-AG,29009,CHEVGEN 5,Existing,CISC,CA_CISO,10213,10213,AG,33.9058,-118.4031
6131,carsoncctotal,CA-10169-AG,24070,ICEGEN,Existing,CISC,CA_CISO,10169,10169,AG,33.8759,-118.2491
17935,whitewaterhydro1hy1,10162_WWHI,24815,GARNET,Existing,CISC,CA_CISO,1,10162,0-1,33.934725,-116.6405
6846,fresnocogencctotal,CA-10156-AG,34608,AGRICO,Existing,CIPV,CA_CISO,10156,10156,AG,36.617022,-120.0998
1838,lincoln4,CA-10144-GEN4,32498,SPILINCF,Existing,CIPV,CA_CISO,10144,10144,GEN4,38.9032,-121.3097
17930,vestalqfs1hy123,10139_GEN1,24153,VESTAL,Existing,CISC,CA_CISO,1,10139,0-1,35.6439,-118.4822
17420,matthewsdamhydro,10128_GEN1,31010,LOW GAP1,Existing,CIPV,CA_CISO,1,10128,0-1,40.37,-123.4347
17904,grossmonthospital1gt412,10115_GEN3,22452,MIGUEL,Existing,CISD,CA_CISO,1,10115,0-1,32.77973,-117.0064
1279,fritolaycogen,CA-10110-GEN1,35048,FRITOLAY,Existing,CIPV,CA_CISO,10110,10110,GEN1,35.395063,-119.3216
16314,70280ads30strontiasprings,CO-10081-GEN1,70464,WATERTON,Existing,PSCO,RM_PSCO,10081,10081,GEN1,39.4326,-105.1263
17594,louisianapacificsamoa,10074_GEN1,31158,LP SAMOA,Existing,CIPV,CA_CISO,1,10074,0-0,40.8054,-124.1949
16317,70381ads30foothillsco,CO-10070-GEN1,70280,MARTIN_2,Existing,PSCO,RM_PSCO,C,10070,O--,39.4588,-105.0657
6930,gilroycctotal,CA-10034-AG,35850,GILROYENGCT,Existing,CIPB,CA_CISO,10034,10034,AG,37.0001,-121.5367
13754,desertpeak2,NV-10018-GEN2,64469,DESRT P2,Existing,SPPC,SW_NVE,10018,10018,GEN2,39.753999,-118.9535
15534,desrtp2,NV-10018-OEC2,64469,DESRT P2,Existing,SPPC,SW_NVE,10018,10018,OEC2,39.753999,-118.9535
3435,luckypeak133,ID-10014-U133,61817,LUCKYPK2,Existing,IPTV,BS_IPCO,10014,10014,U133,43.528,-116.0583
3436,luckypeak132,ID-10014-U132,61817,LUCKYPK2,Existing,IPTV,BS_IPCO,10014,10014,U132,43.528,-116.0583
3437,luckypeak131,ID-10014-U131,61816,LUCKYPK1,Existing,IPTV,BS_IPCO,10014,10014,U131,43.528,-116.0583
17474,internationalturbineresearch,10005_WRGS,34342,INT.TURB,Existing,CIPV,CA_CISO,1,10005,0-0,37.0478,-121.1708
19345,internationalturbineresearch2,10005,34239,DINO JCT,Under Construction,CIPV,CA_CISO,1,10005,0-0,37.0478,-121.1708
2197,upperfalls1,WA-9096-1,48335,POSTSTRT,Existing,AVA,NW_AVA,9096,9096,1,47.654444,-117.414917
2179,monroestreet6,WA-9095-6,48241,MONROEA,Existing,AVA,NW_AVA,9095,9095,6,47.653611,-117.423913
13474,hooverdama3,AZ-8902-A3,19023,HOOVERA3,Existing,TH_Mead,SW_TH_Mead,8902,8902,A3,36.01551,-114.738006
13475,hooverdama4,AZ-8902-A4,19024,HOOVERA4,Existing,TH_Mead,SW_TH_Mead,8902,8902,A4,36.01551,-114.738006
13476,hooverdama5,AZ-8902-A5,19025,HOOVERA5,Existing,TH_Mead,SW_TH_Mead,8902,8902,A5,36.01551,-114.738006
13477,hooverdama6,AZ-8902-A6,19026,HOOVERA6,Existing,TH_Mead,SW_TH_Mead,8902,8902,A6,36.01551,-114.738006
13478,hooverdama7,AZ-8902-A7,19027,HOOVERA7,Existing,TH_Mead,SW_TH_Mead,8902,8902,A7,36.01551,-114.738006
13479,hooverdama1,AZ-8902-A1,19028,HOVRA1A2,Existing,TH_Mead,SW_TH_Mead,8902,8902,A1,36.01551,-114.738006
13480,hooverdama2,AZ-8902-A2,19028,HOVRA1A2,Existing,TH_Mead,SW_TH_Mead,8902,8902,A2,36.01551,-114.738006
13481,hooverdama8,AZ-8902-A8,19031,HOVRA8A9,Existing,TH_Mead,SW_TH_Mead,8902,8902,A8,36.01551,-114.738006
13482,hooverdama9,AZ-8902-A9,19031,HOVRA8A9,Existing,TH_Mead,SW_TH_Mead,8902,8902,A9,36.01551,-114.738006
13389,springerville1,AZ-8223-1,160918,SPR_GEN1,Existing,TEPC,SW_TEPC,8223,8223,1,34.3186,-109.1639
13390,springerville2,AZ-8223-2,160919,SPR_GEN2,Existing,TEPC,SW_TEPC,8223,8223,2,34.3186,-109.1639
13402,springerville4,AZ-8223-4,160921,SPR_GEN4,Existing,TEPC,SW_TEPC,8223,8223,4,34.3186,-109.1639
13908,springerville3,AZ-8223-3,160920,SPR_GEN3,Existing,TEPC,SW_TEPC,8223,8223,3,34.3186,-109.1639
13958,raydnixon1,CO-8219-1,78516,RD_NIXON,Existing,PSCO,RM_PSCO,8219,8219,1,38.633451,-104.7058
13963,raydnixongt1,CO-8219-GT1,78525,NIXONCT1,Existing,PSCO,RM_PSCO,8219,8219,GT1,38.633451,-104.7058
13964,raydnixongt2,CO-8219-GT2,78526,NIXONCT2,Existing,PSCO,RM_PSCO,8219,8219,GT2,38.633451,-104.7058
17625,springfield,_PCA,70453,VILAS,Existing,PSCO,RM_PSCO,_,8100,P-C,37.4028,-102.6217
835,ellwood1,CA-8076-01,29004,ELLWOOD,Existing,CISC,CA_CISO,8076,8076,1,34.431419,-119.9001
2363,beaver8,OR-8073-8,43018,BEAVER8,Existing,PGE,NW_PGE,8073,8073,8,46.172401,-123.1739
15905,beavercc1a,OR-8073-AG,43017,BEAVER,Existing,PGE,NW_PGE,8073,8073,AG,46.172401,-123.1739
15906,beavercc1b,OR-8073-AG,43022,BEAVER2,Existing,PGE,NW_PGE,8073,8073,AG,46.172401,-123.1739
15907,beavercc1c,OR-8073-AG,43023,BEAVER3,Existing,PGE,NW_PGE,8073,8073,AG,46.172401,-123.1739
3655,huntington1,UT-8069-1,65795,HUNTN G1,Existing,PAUT,BS_PACE,8069,8069,1,39.3792,-111.0781
3656,huntington2,UT-8069-2,65800,HUNTN G2,Existing,PAUT,BS_PACE,8069,8069,2,39.3792,-111.0781
13371,santan1,AZ-8068-ST1,15921,SANTAN 1,Existing,SRP,SW_SRP,8068,8068,ST1,33.3325,-111.7503
13372,santan2,AZ-8068-ST2,15922,SANTAN 2,Existing,SRP,SW_SRP,8068,8068,ST2,33.3325,-111.7503
13373,santan3,AZ-8068-ST3,15923,SANTAN 3,Existing,SRP,SW_SRP,8068,8068,ST3,33.3325,-111.7503
13374,santan4,AZ-8068-ST4,15924,SANTAN 4,Existing,SRP,SW_SRP,8068,8068,ST4,33.3325,-111.7503
13376,santan6cc,AZ-8068-AG,15929,SANTN 6A,Existing,SRP,SW_SRP,8068,8068,AG,33.3325,-111.7503
16050,santancc5a,AZ-8068-AG,15926,SANTN 5S,Existing,SRP,SW_SRP,8068,8068,AG,33.3325,-111.7503
16051,santancc5b,AZ-8068-AG,15928,SANTN 5B,Existing,SRP,SW_SRP,8068,8068,AG,33.3325,-111.7503
13790,fortlupton1,CO-8067-1,70188,FTLUP1-2,Existing,PSCO,RM_PSCO,8067,8067,1,40.0922,-104.796
13791,fortlupton2,CO-8067-2,70188,FTLUP1-2,Existing,PSCO,RM_PSCO,8067,8067,2,40.0922,-104.796
3391,jimbridger4,WY-8066-4,65389,BRIDGER4,Existing,PAWY,BS_PACE,8066,8066,4,41.7378,-108.7875
3461,jimbridger3,WY-8066-3,65388,BRIDGER3,Existing,PAWY,BS_PACE,8066,8066,3,41.7378,-108.7875
3462,jimbridger2,WY-8066-2,65387,BRIDGER2,Existing,PAWY,BS_PACE,8066,8066,2,41.7378,-108.7875
3463,jimbridger1,WY-8066-1,65386,BRIDGER1,Existing,PAWY,BS_PACE,8066,8066,1,41.7378,-108.7875
13992,barbercreek1,WY-8030-1,76305,BARBERC1,Existing,WACM,RM_WACM,8030,8030,1,43.7219,-105.7689
13993,barbercreek2,WY-8030-2,76306,BARBERC2,Existing,WACM,RM_WACM,8030,8030,2,43.7219,-105.7689
13994,barbercreek3,WY-8030-3,76307,BARBERC3,Existing,WACM,RM_WACM,8030,8030,3,43.7219,-105.7689
13989,arvada1,WY-8028-1,76301,ARVADA1,Existing,WACM,RM_WACM,8028,8028,1,44.69,-106.1092
13990,arvada2,WY-8028-2,76302,ARVADA2,Existing,WACM,RM_WACM,8028,8028,2,44.69,-106.1092
13991,arvada3,WY-8028-3,76303,ARVADA3,Existing,WACM,RM_WACM,8028,8028,3,44.69,-106.1092
13995,hartzog1,WY-8026-1,76309,HARTZOG1,Existing,WACM,RM_WACM,8026,8026,1,43.8294,-105.5322
13996,hartzog2,WY-8026-2,76310,HARTZOG2,Existing,WACM,RM_WACM,8026,8026,2,43.8294,-105.5322
13997,hartzog3,WY-8026-3,76311,HARTZOG3,Existing,WACM,RM_WACM,8026,8026,3,43.8294,-105.5322
2210,boulderpark1,WA-8022-1,48526,BOULDERG,Existing,AVA,NW_AVA,8022,8022,1,47.697222,-117.15
2211,boulderpark2,WA-8022-2,48526,BOULDERG,Existing,AVA,NW_AVA,8022,8022,2,47.697222,-117.15
2212,boulderpark3,WA-8022-3,48526,BOULDERG,Existing,AVA,NW_AVA,8022,8022,3,47.697222,-117.15
2213,boulderpark4,WA-8022-4,48526,BOULDERG,Existing,AVA,NW_AVA,8022,8022,4,47.697222,-117.15
2214,boulderpark5,WA-8022-5,48526,BOULDERG,Existing,AVA,NW_AVA,8022,8022,5,47.697222,-117.15
2215,boulderpark6,WA-8022-6,48526,BOULDERG,Existing,AVA,NW_AVA,8022,8022,6,47.697222,-117.15
19312,murraygt1,UT-8010-1,67064,CARLISLE,Existing,PAUT,BS_PACE,8010,8010,1,40.67,-111.89
19313,murraygt2,UT-8010-2,67064,CARLISLE,Existing,PAUT,BS_PACE,8010,8010,2,40.67,-111.89
19314,murraygt3,UT-8010-3,67064,CARLISLE,Existing,PAUT,BS_PACE,8010,8010,3,40.67,-111.89
15960,graysharborcc1a,WA-7999-AG,47598,GRAYS_HRB_S1,Existing,BPAT,NW_BPAT,7999,7999,AG,46.9692,-123.48
15961,graysharborcc1b,WA-7999-AG,47597,GRAYS_HRB_G2,Existing,BPAT,NW_BPAT,7999,7999,AG,46.9692,-123.48
13815,airportindustrial,CO-7995-IC1-4,70548,APT_DSLS,Existing,PSCO,RM_PSCO,7995,7995,IC1-4,38.2844,-104.5308
13671,lake,CA-7987-L1,27246,LAKE_CT,Existing,LDWP,CA_LDWP,7987,7987,L1,34.1772,-118.3147
13257,pyramid1,NM-7975-1,12094,PYRMDG1,Existing,PNM,SW_PNM,7975,7975,1,32.2363,-108.5494
13258,pyramid2,NM-7975-2,12095,PYRMDG2,Existing,PNM,SW_PNM,7975,7975,2,32.2363,-108.5494
13259,pyramid3,NM-7975-3,12094,PYRMDG1,Existing,PNM,SW_PNM,7975,7975,3,32.2363,-108.5494
13260,pyramid4,NM-7975-4,12095,PYRMDG2,Existing,PNM,SW_PNM,7975,7975,4,32.2363,-108.5494
13244,lordsburg1,NM-7967-GT1,10491,LRDSBGG1,Existing,PNM,SW_PNM,7967,7967,GT1,32.35051,-108.698
13245,lordsburg2,NM-7967-GT2,10492,LRDSBGG2,Existing,PNM,SW_PNM,7967,7967,GT2,32.35051,-108.698
3407,evanderandrews1,ID-7953-1,60391,DNPR CT1,Existing,IPTV,BS_IPCO,7953,7953,1,43.179176,-115.7343
3409,evanderandrews3,ID-7953-3,60393,DNPR CT3,Existing,IPTV,BS_IPCO,7953,7953,3,43.179176,-115.7343
3410,evanderandrews2,ID-7953-2,60392,DNPR CT2,Existing,IPTV,BS_IPCO,7953,7953,2,43.179176,-115.7343
10404,diamondvalleylaketotal,CA-7942-EQ,25424,ESRP P1,Existing,CISC,CA_CISO,7942,7942,EQ,33.6808,-117.0698
14167,ninecanyonwind,WA-7936-1,47948,9CANY W1,Existing,BPAT,NW_BPAT,7936,7936,1,46.0958,-119.0964
9848,coyotesprgcc2total,OR-7931-AG,48516,COYO G2,Existing,AVA,NW_AVA,7931,7931,AG,45.848039,-119.674
4707,kerncanyon1,CA-7911-1,35018,KERNCNYN,Existing,CIPV,CA_CISO,7911,7911,1,35.44072,-118.7965
1515,pineflat1,CA-7907-1,38720,PINEFLATPH,Existing,CIPV,CA_CISO,7907,7907,1,36.8326,-119.327
1516,pineflat2,CA-7907-2,38720,PINEFLATPH,Existing,CIPV,CA_CISO,7907,7907,2,36.8326,-119.327
1517,pineflat3,CA-7907-3,38720,PINEFLATPH,Existing,CIPV,CA_CISO,7907,7907,3,36.8326,-119.327
6692,encogencctotal,WA-7870-AG,42011,ENSERCH1,Existing,PSEI,NW_PSEI,7870,7870,AG,48.746,-122.486
14180,snoqualmie27,WA-7867-7,42336,SNOQPWR2,Existing,PSEI,NW_PSEI,7867,7867,7,47.5445,-121.8414
14181,snoqualmie26,WA-7867-6,42336,SNOQPWR2,Existing,PSEI,NW_PSEI,7867,7867,6,47.5445,-121.8414
13536,rockwood1,CA-7824-1,21616,ROCKWOD1,Existing,IID,CA_IID,7824,7824,1,32.9553,-115.5364
13537,rockwood2,CA-7824-2,21617,ROCKWOD2,Existing,IID,CA_IID,7824,7824,2,32.9553,-115.5364
3619,bonanza,UT-7790-1,65191,BONANZA,Existing,PAUT,BS_PACE,7790,7790,1,40.0864,-109.2844
13269,abiquiu13,NM-7789-1|2|3,13300,ABIQUI12,Existing,PNM,SW_PNM,7789,7789,1|2|3,36.239886,-106.423
4883,monticello1,CA-7646-1,32700,MONTICLO,Existing,CIPB,CA_CISO,7646,7646,1,38.513056,-122.1044
7892,monticello2,CA-7646-2,32700,MONTICLO,Existing,CIPB,CA_CISO,7646,7646,2,38.513056,-122.1044
7893,monticello3,CA-7646-3,32700,MONTICLO,Existing,CIPB,CA_CISO,7646,7646,3,38.513056,-122.1044
2063,riverroad,WA-7605-1,47216,RVR RD C,Existing,BPAT,NW_BPAT,7605,7605,1,45.6497,-122.7256
13270,elvadodam,NM-7593-1,13303,EL_VADO1,Existing,PNM,SW_PNM,7593,7593,1,36.592775,-106.7321
4916,hmjackson1,WA-7588-1,45687,JACKSON 1,Existing,BPAT,NW_BPAT,7588,7588,1,47.9084,-121.8144
7052,hmjackson2,WA-7588-2,45689,JACKSON 2,Existing,BPAT,NW_BPAT,7588,7588,2,47.9084,-121.8144
7053,hmjackson3,WA-7588-3,45690,JACKSON 34,Existing,BPAT,NW_BPAT,7588,7588,3,47.9084,-121.8144
7054,hmjackson4,WA-7588-4,45690,JACKSON 34,Existing,BPAT,NW_BPAT,7588,7588,4,47.9084,-121.8144
13695,spacogen3cc,CA-7552-AG,37303,CAMPBEL1,Existing,BANC,CA_BANC,7552,7552,AG,38.511,-121.4735
1353,scacogen2gt,CA-7551-CT1C,37313,PROCTER4,Existing,BANC,CA_BANC,7551,7551,CT1C,38.530943,-121.4001
13701,scacogen2cc,CA-7551-AG,37310,PROCTER1,Existing,BANC,CA_BANC,7551,7551,AG,38.530943,-121.4001
13973,spiritmountain,WY-7541-1,73462,SPIRTMTN,Existing,WACM,RM_WACM,7541,7541,1,44.512699,-109.1299
13703,carsonicecc,CA-7527-AG,37315,SRWTPA,Existing,BANC,CA_BANC,7527,7527,AG,38.445681,-121.4624
13704,carsonicepeaker,CA-7527-CCCT,37316,SRWTPB,Existing,BANC,CA_BANC,7527,7527,CCCT,38.445681,-121.4624
2449,mcnaryfishway,WA-7511-1,40718,MCNARY2,Existing,BPAT,NW_BPAT,7511,7511,1,45.940034,-119.2991
2347,stonecreek1,OR-7508-1,43375,STONE CR,Existing,PGE,NW_PGE,7508,7508,1,45.081111,-121.8866
1761,deadwoodcreek,CA-7507-1,31662,CHALLNGE,Existing,CIPV,CA_CISO,7507,7507,1,39.53,-121.0958
13943,neilsimpsonst2,WY-7504-2,73341,NSS2,Existing,WACM,RM_WACM,7504,7504,2,44.2856,-105.3833
13979,neilsimpsongt1,WY-7504-GT1,74014,NSS CT1,Existing,WACM,RM_WACM,7504,7504,GT1,44.2856,-105.3833
17453,ukiahlakemendocinohydro,7489_G1,31204,UKIAH,Existing,CIPV,CA_CISO,7,7489,8-Apr,39.197222,-123.1856
2198,rathdrum1,ID-7456-1,48359,RATHGEN1,Existing,AVA,NW_AVA,7456,7456,1,47.80427,-116.8673
