GeneratorKey,Name,plant_name_eia,Long ID,plant_id_eia,Long Name,generator_id,latitude,longitude,merged_type
7848,minidoka9,minidoka,ID-6398-9,6398,minidoka9,6,42.669899,-113.4832,Long_ID
7855,mintfarmcctotal,mintfarmgenerationllc,WA-55700-AG,55700,mintfarmcctotalccplant,1STG,46.138824,-122.9855,Long_ID
7871,mojavesiphon2,mojavesiphon,CA-7072-2,7072,pfnolarmojavesiphon2,1,34.307444,-117.3235,Long_ID
7872,mojavesiphon3,mojavesiphon,CA-7072-3,7072,pfnolarmojavesiphon3,1,34.307444,-117.3235,Long_ID
7881,mojavesolarproject1,mohavesolarproject,CA-57331-MSP1,57331,mojavesolarprojectmsp1rpsca0941cpucidpg6013zonekramer,MSP1,35.017717,-117.3391,Long_ID
7889,montezumawind1,fplenergymontezumawindsllc,CA-57201-S2.3,57201,fplenergymontezumawindsllcs23highwnd3,S2.3,38.163581,-121.7833,Long_ID
7890,montezumawind2,montezumawindii,CA-57701-1,57701,montezumawindii1mntzuma2rpsp1002,1,38.116667,-121.8219,Long_ID
7892,monticello2,monticellodam,CA-7646-2,7646,monticello2,1,38.513056,-122.1044,Long_ID
7893,monticello3,monticellodam,CA-7646-3,7646,monticello3,1,38.513056,-122.1044,Long_ID
7895,moradrop,moradrophydroelectricproject,ID-56498-1,56498,moradrophydroelectricproject1,1,43.460012,-116.4725,Long_ID
7925,musselshell1,musselshellwindproject,MT-57963-MWP1+2,57963,musselshellwindprojectmwp1musselshellwindprojecttwollcmwp2,MWP1,46.275278,-109.4828,Long_ID
7941,nealhotsprings1,nealhotspringsgeothermalproject,OR-58022-NHS1,58022,lahontan2hy059,NHS1,44.023056,-117.4681,Long_ID
7945,nebopwrstacctotal,nebopowerstation,UT-56177-AG,56177,nebopwrstacctotalccplant,GT1,40.0614,-111.7294,Long_ID
8037,northskyriver,northskyriverenergyllc,CA-58154-GEN1,58154,northskyriverenergyllcgen1,GEN1,35.347778,-118.1864,Long_ID
8048,noxonrapids1,noxonrapids,MT-2199-1,2199,noxonrapids1,1,47.96048,-115.73395,Long_ID
8049,noxonrapids2,noxonrapids,MT-2199-2,2199,noxonrapids2,1,47.96048,-115.73395,Long_ID
8050,noxonrapids3,noxonrapids,MT-2199-3,2199,noxonrapids3,1,47.96048,-115.73395,Long_ID
8051,noxonrapids4,noxonrapids,MT-2199-4,2199,noxonrapids4,1,47.96048,-115.73395,Long_ID
8067,oakcreek2,oakcreekenergysystemsinc,CA-50754-GEN2,50754,oakcreekenergysystemsi2oakwind1,GEN1,35.043889,-118.2764,Long_ID
8093,olsengen1,olsen,CA-50180-GEN1,50180,olsengen1,GEN1,40.670536,-121.9281,Long_ID
8125,echowind,oregontrailwindpark,ID-56439-OTWP,56439,oregontrailwindparkotwp,OTWP,42.840556,-114.9897,Long_ID
8178,pacificwind,pacificwindllc,CA-57757-1,57757,pacificwindllc1rpsca0043cpucidsd0405zonetehachapi,1,34.891389,-118.4325,Long_ID
8197,pardee1,pardee,CA-376-1,376,pardee1,1,38.2569,-120.8507,Long_ID
8198,pardee2,pardee,CA-376-2,376,pardee2,1,38.2569,-120.8507,Long_ID
8199,pardee3,pardee,CA-376-3,376,pardee3,1,38.2569,-120.8507,Long_ID
8213,pastoriacc2total,pastoriaenergyfacilityllc,CA-55656-AG,55656,pastoriacc2totalccplant,CT01,34.9556,-118.844,Long_ID
8259,peberkeleycctotal,peberkeleyinc,CA-50849-AG,50849,peberkeleycctotalccplant,GEN1,37.870331,-122.2634,Long_ID
8275,pilgrimstage,pilgrimstagewindpark,ID-56440-PSWP,56440,pilgrimstagewindparkpswp,PSWP,42.7975,-114.9986,Long_ID
8282,pit1h2,pit1,CA-265-H2,265,pit1h2,H1,40.99084,-121.4982,Long_ID
8283,pit3h2,pit3,CA-266-H2,266,pit3h2,H1,40.997448,-121.7481,Long_ID
8284,pit3h3,pit3,CA-266-H3,266,pit3h3,H1,40.997448,-121.7481,Long_ID
8285,pit42,pit4,CA-267-2,267,pit42,1,40.986361,-121.8494,Long_ID
8286,pit5h2,pit5,CA-268-H2,268,pit5h2,H1,40.986197,-121.9776,Long_ID
8287,pit5h3,pit5,CA-268-H3,268,pit5h3,H1,40.986197,-121.9776,Long_ID
8288,pit5h4,pit5,CA-268-H4,268,pit5h4,H1,40.986197,-121.9776,Long_ID
8289,pit6h2,pit6,CA-269-H2,269,pit6h2,H1,40.922568,-121.9929,Long_ID
8290,pit7h2,pit7,CA-270-H2,270,pit7h2,H1,40.847462,-121.9908,Long_ID
8318,poole1,poole,CA-353-1,353,poole1,1,37.944237,-119.2161,Long_ID
8341,postfalls2,postfalls,ID-835-2,835,postfalls2,1,47.703333,-116.9536,Long_ID
8342,postfalls3,postfalls,ID-835-3,835,postfalls3,1,47.703333,-116.9536,Long_ID
8343,postfalls4,postfalls,ID-835-4,835,postfalls4,1,47.703333,-116.9536,Long_ID
8344,postfalls5,postfalls,ID-835-5,835,postfalls5,1,47.703333,-116.9536,Long_ID
8346,pottervalley1,pottervalley,CA-274-1,274,pottervalley1,1,39.361786,-123.1279,Long_ID
8347,pottervalley2,pottervalley,CA-274-2,274,pottervalley2,1,39.361786,-123.1279,Long_ID
8348,pottervalley3,pottervalley,CA-274-3,274,pottervalley3,1,39.361786,-123.1279,Long_ID
8427,rathdrumcctotal,rathdrum,ID-55179-AG,55179,rathdrumcctotalccplant,CTG1,47.7858,-116.9203,Long_ID
8471,redlands,redlandswaterpower,CO-50267-RED1,50267,redlandswaterandpowercompanyred1,RED1,39.067347,-108.5928,Long_ID
8508,riobravohydro1,riobravohydro,CA-50037-UNT1,50037,riobravohydroprojectunt1,UNT1,35.43,-118.8222,Long_ID
8513,rivermill2,rivermill,OR-3049-2,3049,rivermill2,1,45.299991,-122.35,Long_ID
8514,rivermill3,rivermill,OR-3049-3,3049,rivermill3,1,45.299991,-122.35,Long_ID
8515,rivermill4,rivermill,OR-3049-4,3049,rivermill4,1,45.299991,-122.35,Long_ID
8516,rivermill5,rivermill,OR-3049-5,3049,rivermill5,1,45.299991,-122.35,Long_ID
8573,rollinghills1,rollinghills,WY-56842-1,56842,rollinghills1,1,43.0572,-105.8428,Long_ID
8574,rollins,rollins,CA-34-1P,34,rollins1p,1P,39.134259,-120.9533,Long_ID
8587,roseburgbiomass,roseburgforestproducts,CA-56469-1,56469,roseburgforestproductsbiomass1,1,41.435556,-122.3769,Long_ID
8592,ross42,ross,WA-6202-42,6202,ross42,41,48.732577,-121.0679,Long_ID
8593,ross43,ross,WA-6202-43,6202,ross43,41,48.732577,-121.0679,Long_ID
8594,ross44,ross,WA-6202-44,6202,ross44,41,48.732577,-121.0679,Long_ID
8599,rupertcgn,rupertcogen,ID-54579-1002,54579,rupertcogenproject1002,1002,42.6056,-113.6839,Long_ID
8613,ryan2,ryan,MT-2194-RYA2,2194,ryanpreupgraderya2,RYA1,47.569939,-111.1225,Long_ID
8614,ryan4,ryan,MT-2194-RYA4,2194,ryanpreupgraderya4,RYA1,47.569939,-111.1225,Long_ID
8637,salmonfalls,salmonfallswindpark,ID-56441-SFWP,56441,salmonfallswindparksfwp,SFWP,42.681944,-114.9892,Long_ID
8655,sanjoaquin21,sanjoaquin2,CA-276-1,276,sanjoaquin21,1,37.203233,-119.4975,Long_ID
8656,sanjoaquin33,sanjoaquin3,CA-277-3,277,sanjoaquin33,3,37.253718,-119.5194,Long_ID
8682,sanmarcosenrgy,sanmarcosenergyllc,CA-10386-2,10386,sanmarcosenergy1,1,33.0947,-117.0294,Long_ID
8701,santaynezcctotal,santaynez,CA-50270-AG,50270,pfnolarcoolwtrcc3totalccplant,GTG1,34.464819,-120.0444,Long_ID
8755,sevenmilehill2,sevenmilehill,WY-56843-2,56843,sevenmilehill2,1,41.9203,-106.3758,Long_ID
8784,shilohiii,shilohiiiwindprojectllc,CA-57586-1,57586,shilohiiiwindprojectllc1rpsp1010,1,38.169444,-121.8469,Long_ID
8874,solanowind3,solanowindplantiii,CA-58092-3,58092,solanowindplantiii3,3,38.113889,-121.763889,Long_ID
9090,south1,south,CA-280-1,280,south1,1,40.395396,-121.8792,Long_ID
9092,southbelridge1,southbelridgecogen,CA-50752-GEN1,50752,southbelridgecogenerationfacilitygen1,GEN1,35.438611,-119.7075,Long_ID
9093,southbelridge2,southbelridgecogen,CA-50752-GEN3,50752,southbelridgecogenerationfacilitygen3,GEN1,35.438611,-119.7075,Long_ID
9094,southbelridge3,southbelridgecogen,CA-50752-GEN3,50752,southbelridgecogenerationfacilitygen3,GEN1,35.438611,-119.7075,Long_ID
9117,spionkop,spionkopwindfarm,MT-58218-SKW25,58218,spionkopwindfarmskw25,SKW25,47.333333,-110.6392,Long_ID
9130,springs2,springsgeneratingstation,CA-56144-2,56144,alliancespringsgeneratingstation2,1,33.9308,-117.2933,Long_ID
9197,sumaspowercctotal,sumascogen,WA-54476-AG,54476,sumaspowercctotalccplant,GEN1,48.9905,-122.2733,Long_ID
9227,sycamore12,sycamoreenergy1llc,CA-10387-2,10387,sycamoreenergy12,1,32.857709,-117.0288,Long_ID
9320,toketeefalls2,toketeefalls,OR-3040-2,3040,toketeefalls2,1,43.272729,-122.4475,Long_ID
9321,toketeefalls3,toketeefalls,OR-3040-3,3040,toketeefalls3,1,43.272729,-122.4475,Long_ID
9324,topazsolarfarmtpz1,topazsolarfarmllc,CA-57695-TPZ1,57695,topazsolarfarmtpz1rpsca0030cpucidpg5143zonecarrizosouth,TPZ1,35.405556,-120.0686,Long_ID
9326,topazsolarfarmtpz3,topazsolarfarmllc,CA-57695-TPZ3,57695,topazsolarfarmtpz3rpsca0031cpucidpg5141part1zonecarrizosouth,TPZ1,35.405556,-120.0686,Long_ID
9327,topazsolarfarmtpz4,topazsolarfarmllc,CA-57695-TPZ4,57695,topazsolarfarmtpz4rpsca0933cpucidpg5141part2zonecarrizosouth,TPZ1,35.405556,-120.0686,Long_ID
9328,topazsolarfarmtpz5,topazsolarfarmllc,CA-57695-TPZ5,57695,topazsolarfarmtpz5rpsca0933cpucidpg5141part2zonecarrizosouth,TPZ1,35.405556,-120.0686,Long_ID
9406,twinfalls2,twinfallsid,ID-821-2,821,twinfalls2,1,42.5892,-114.3553,Long_ID
9408,twodot,twodotwindfarm,MT-59003-1,59003,twodotwindfarm1,1,46.449444,-110.0872,Long_ID
9463,uppersalmon2,uppersalmona,ID-822-2,822,uppersalmona2,1,42.767422,-114.9247,Long_ID
9464,uppersalmon4,uppersalmonb,ID-7079-2,7079,uppersalmonb2,1,42.766397,-114.9082,Long_ID
9469,upriverdam2,upriverdamhydroplant,WA-50380-GEN2,50380,upriverdamhydroplantgen2,GEN1,47.6822,-117.3319,Long_ID
9470,upriverdam3,upriverdamhydroplant,WA-50380-GEN3,50380,upriverdamhydroplantgen3,GEN1,47.6822,-117.3319,Long_ID
9471,upriverdam4,upriverdamhydroplant,WA-50380-GEN4,50380,upriverdamhydroplantgen4,GEN1,47.6822,-117.3319,Long_ID
9472,upriverdam5,upriverdamhydroplant,WA-50380-GEN5,50380,upriverdamhydroplantgen5,GEN1,47.6822,-117.3319,Long_ID
9505,volta21,volta2,CA-180-1,180,volta21,1,40.45193,-121.8622,Long_ID
9507,volta11,volta1,CA-290-1,290,volta11,1,40.459111,-121.8671,Long_ID
9508,wewarne2,wewarne,CA-6196-2,6196,pfnolarwewarne2,1,34.6853,-118.7881,Long_ID
9561,watsoncogencctotal,watsoncogen,CA-50216-AG,50216,watsoncogencctotalccplant,GN91,33.816647,-118.2448,Long_ID
9585,westpoint1,westpointph,CA-291-1,291,westpoint1,1,38.420898,-120.5496,Long_ID
9593,weyerhaeuserwa2,longviewwa,WA-50187-TG2,50187,weyerhaeuserlongviewwatg2,TG1,46.1236,-122.9728,Long_ID
9595,weyerhaeuserwa4,longviewwa,WA-50187-TG4,50187,weyerhaeuserlongviewwatg4,TG1,46.1236,-122.9728,Long_ID
9599,whiteriverpv,whiteriversolar,CA-58373-WRCA,58373,whiteriversolarwrca,WRCA,35.871389,-119.4625,Long_ID
9617,wilsonlake1,wilsonlakehydro,ID-54306-1,54306,pfnolarwilsonlakehydroelectricproject1,1,42.628889,-114.1748,Long_ID
9685,garnetwindg3,garnetwindenergy,CA-57302-1,57302,garnetwindenergycenter1,1,33.9053,-116.5825,Long_ID
9690,stonygorge1,stonygorge,CA-7151-1,7151,stonygorge1,1,39.586864,-122.5332,Long_ID
9691,stonygorge2,stonygorge,CA-7151-2,7151,stonygorge2,1,39.586864,-122.5332,Long_ID
9693,prospect4,prospect4,OR-3035-1,3035,prospect41,1,42.733073,-122.5151,Long_ID
9694,prospect1,prospect1,OR-3032-1,3032,prospect11,1,42.730717,-122.5151,Long_ID
9695,prospect22,prospect2,OR-3033-2,3033,prospect22,1,42.731237,-122.514,Long_ID
9696,prospect3,prospect3,OR-3034-1,3034,prospect31,1,42.730606,-122.4185,Long_ID
9697,prospect21,prospect2,OR-3033-1,3033,prospect21,1,42.731237,-122.514,Long_ID
9698,gorge21,gorge,WA-6431-21,6431,gorge21,21,48.698056,-121.239167,Long_ID
9699,gorge22,gorge,WA-6431-22,6431,gorge22,21,48.698056,-121.239167,Long_ID
9700,gorge23,gorge,WA-6431-23,6431,gorge23,21,48.698056,-121.239167,Long_ID
9701,gorge24,gorge,WA-6431-24,6431,gorge24,21,48.698056,-121.239167,Long_ID
9711,piopicoenergycenter1,piopicoenergycenter,CA-57555-CTG1,57555,piopicoenergycenterctg1otcrplctrk1cisdconvgen,CTG1,32.573889,-116.9178,Long_ID
9712,piopicoenergycenter2,piopicoenergycenter,CA-57555-CTG2,57555,piopicoenergycenterctg2otcrplctrk1cisdconvgen,CTG1,32.573889,-116.9178,Long_ID
9713,piopicoenergycenter3,piopicoenergycenter,CA-57555-CTG3,57555,piopicoenergycenterctg3otcrplctrk1cisdconvgen,CTG1,32.573889,-116.9178,Long_ID
9716,walnutcreekepark2,walnutcreekenergypark,CA-57515-GT2,57515,walnutcreekenergyparkgt2,GT1,34.008709,-117.944906,Long_ID
9717,walnutcreekepark5,walnutcreekenergypark,CA-57515-GT5,57515,walnutcreekenergyparkgt5,GT1,34.008709,-117.944906,Long_ID
9718,walnutcreekepark4,walnutcreekenergypark,CA-57515-GT4,57515,walnutcreekenergyparkgt4,GT1,34.008709,-117.944906,Long_ID
9719,walnutcreekepark3,walnutcreekenergypark,CA-57515-GT3,57515,walnutcreekenergyparkgt3,GT1,34.008709,-117.944906,Long_ID
9720,walnutcreekepark1,walnutcreekenergypark,CA-57515-GT1,57515,walnutcreekenergyparkgt1,GT1,34.008709,-117.944906,Long_ID
9724,sentinelenergyctg1,cpvsentinelenergyproject,CA-57482-CTG1,57482,caisoqueue3cpvsentinelenergyprojectctg1,CTG1,33.934167,-116.5714,Long_ID
9725,sentinelenergyctg2,cpvsentinelenergyproject,CA-57482-CTG2,57482,caisoqueue3cpvsentinelenergyprojectctg2,CTG1,33.934167,-116.5714,Long_ID
9726,sentinelenergyctg3,cpvsentinelenergyproject,CA-57482-CTG3,57482,caisoqueue3cpvsentinelenergyprojectctg3,CTG1,33.934167,-116.5714,Long_ID
9727,sentinelenergyctg4,cpvsentinelenergyproject,CA-57482-CTG4,57482,caisoqueue3cpvsentinelenergyprojectctg4,CTG1,33.934167,-116.5714,Long_ID
9728,sentinelenergyctg5,cpvsentinelenergyproject,CA-57482-CTG5,57482,caisoqueue3cpvsentinelenergyprojectctg5,CTG1,33.934167,-116.5714,Long_ID
9729,sentinelenergyctg6,cpvsentinelenergyproject,CA-57482-CTG6,57482,caisoqueue3cpvsentinelenergyprojectctg6,CTG1,33.934167,-116.5714,Long_ID
9730,sentinelenergyctg7,cpvsentinelenergyproject,CA-57482-CTG7,57482,caisoqueue3cpvsentinelenergyprojectctg7,CTG1,33.934167,-116.5714,Long_ID
9731,sentinelenergyctg8,cpvsentinelenergyproject,CA-57482-CTG8,57482,caisoqueue3cpvsentinelenergyprojectctg8,CTG1,33.934167,-116.5714,Long_ID
9749,cabinetgorge1,cabinetgorge,ID-833-1,833,cabinetgorge1,1,48.084444,-116.0573,Long_ID
9793,arlingtonvalleypv2,arlingtonvalleysolarenergyii,57680_AVSE1|AVSE2|AVSE3|AVSE4|AVSE5,57680,arlingtonvalleysolarenergyiiavse2rpsca0060cpucidsd1102zoneaz,AVSE2,33.305,-112.8339,Long_ID
9812,cabinetgorge2,cabinetgorge,ID-833-2,833,cabinetgorge2,1,48.084444,-116.0573,Long_ID
9813,cabinetgorge3,cabinetgorge,ID-833-3,833,cabinetgorge3,1,48.084444,-116.0573,Long_ID
9814,cabinetgorge4,cabinetgorge,ID-833-4,833,cabinetgorge4,1,48.084444,-116.0573,Long_ID
9846,covehydro1,covehydro,CA-10707-GEN1,10707,covehydroelectricgen1,GEN1,40.8713,-121.9487,Long_ID
9847,coyotesprgcc1total,coyotesprings,OR-7350-AG,7350,coyotesprngscc1totalccplant,1,45.847998,-119.6739,Long_ID
9848,coyotesprgcc2total,coyotespringsii,OR-7931-AG,7931,coyotesprngscc2totalccplant,1,45.848039,-119.674,Long_ID
9895,elsegndcogcc1total,elsegundorefinery,CA-10213-AG,10213,elsegundocogencc1totalccplant,GEN1,33.9058,-118.4031,Long_ID
9896,elsegndcogcc2total,elsegundorefinery,CA-10213-AG,10213,elsegundocogencc2totalccplant,GEN1,33.9058,-118.4031,Long_ID
9899,elsegndcogcc3total,elsegundorefinery,CA-10213-AG,10213,elsegundocogencc3totalccplant,GEN1,33.9058,-118.4031,Long_ID
9901,elsegndenrgcc1total,elsegundoenergycenterllc,CA-57901-AG,57901,elsegundoenergycc1totalccplant,5,33.910556,-118.425,Long_ID
9903,elsegndenrgcc2total,elsegundoenergycenterllc,CA-57901-AG,57901,elsegundoenergycc2totalccplant,5,33.910556,-118.425,Long_ID
9918,fosterwhlrcctotal,fosterwheelermartinezinc,CA-10342-AG,10342,fosterwheelercctotalccplant,TG1,38.0244,-122.0589,Long_ID
9960,hermistngencc1total,hermiston,OR-54761-AG,54761,hermistongencc1totalccplant,GEN1,45.8042,-119.37,Long_ID
9961,hermistngencc2total,hermiston,OR-54761-AG,54761,hermistongencc2totalccplant,GEN1,45.8042,-119.37,Long_ID
10001,kingsburgcgncctotal,kingsburgcogen,CA-10405-AG,10405,kingsburgcogencctotalccplant,GEN1,36.5397,-119.5794,Long_ID
10043,millcreekpwrgen1,millcreekpowergeneration,UT-56253-MC1,56253,millcreekpowergenerationmc1mcelmocreek1,MC1,37.112092,-113.5166,Long_ID
10044,millcreekpwrgen2,millcreekpowergeneration,UT-56253-MC2,56253,millcreekpowergenerationmc2mcelmocreek2,MC1,37.112092,-113.5166,Long_ID
10080,olschinocctotal,olsenergychino,CA-50850-AG,50850,olsenergychinocctotalccplant,GEN1,33.989626,-117.6809,Long_ID
10103,portwestwrd1cctotal,portwestward,OR-56227-AG,56227,portwestward1cctotalccplant,1,46.17894,-123.172,Long_ID
10104,portwestwrd201,portwestwardunit2,OR-58266-1,58266,portwestward1cctotalccplant,1,46.178889,-123.171944,Long_ID
10105,portwestwrd202,portwestwardunit2,OR-58266-2,58266,portwestwardunit21,1,46.178889,-123.171944,Long_ID
10106,portwestwrd203,portwestwardunit2,OR-58266-3,58266,portwestwardunit22,1,46.178889,-123.171944,Long_ID
10107,portwestwrd204,portwestwardunit2,OR-58266-4,58266,portwestwardunit23,1,46.178889,-123.171944,Long_ID
10108,portwestwrd205,portwestwardunit2,OR-58266-5,58266,portwestwardunit24,1,46.178889,-123.171944,Long_ID
10109,portwestwrd206,portwestwardunit2,OR-58266-6,58266,portwestwardunit25,1,46.178889,-123.171944,Long_ID
10110,portwestwrd207,portwestwardunit2,OR-58266-7,58266,portwestwardunit26,1,46.178889,-123.171944,Long_ID
10111,portwestwrd208,portwestwardunit2,OR-58266-8,58266,portwestwardunit27,1,46.178889,-123.171944,Long_ID
10112,portwestwrd209,portwestwardunit2,OR-58266-9,58266,portwestwardunit28,1,46.178889,-123.171944,Long_ID
10113,portwestwrd210,portwestwardunit2,OR-58266-10,58266,portwestwardunit29,1,46.178889,-123.171944,Long_ID
10114,portwestwrd211,portwestwardunit2,OR-58266-11,58266,portwestwardunit210,1,46.178889,-123.171944,Long_ID
10115,portwestwrd212,portwestwardunit2,OR-58266-12,58266,portwestwardunit212,1,46.178889,-123.171944,Long_ID
10220,tietondamhydrounit1,tietondamhydroelectricproject,WA-57496-UNIT1,57496,tietondamhydroelectricprojectunit1,UNIT1,46.658,-121.1287,Long_ID
10404,diamondvalleylaketotal,diamondvalleylake,CA-7942-EQ,7942,pfnolarcoolwtrcc3totalccplant,1,33.6808,-117.0698,Long_ID
10559,cartygenstacctotal,cartygeneratingstation,OR-58503-CC,58503,cartygeneratingstationtotalccplant,GEN1,45.698611,-119.8131,Long_ID
10972,mmcescondidorpwr,escondido,CA-55538-GEN1,55538,mmcescondidootcrplctrk1cisdrbltctwellheadescondido,GEN1,33.1261,-117.1172,Long_ID
10995,carlsbadec1gt1,carlsbadenergycenter,CA-59002-CEC6,59002,otcrplctrk4cisdinsteadofccfacilitypart1,CEC 6,,-117.333916,Long_ID
10996,carlsbadec1gt2,carlsbadenergycenter,CA-59002-CEC7,59002,otcrplctrk4cisdinsteadofccfacilitypart2,CEC 6,,-117.333916,Long_ID
10997,carlsbadec1gt3,carlsbadenergycenter,CA-59002-CEC8,59002,otcrplctrk4cisdinsteadofccfacilitypart3,CEC 6,,-117.333916,Long_ID
10998,carlsbadec1gt4,carlsbadenergycenter,CA-59002-CEC9,59002,otcrplctrk4cisdinsteadofccfacilitypart4,CEC 6,,-117.333916,Long_ID
10999,carlsbadec1gt5,carlsbadenergycenter,CA-59002-CEC10,59002,otcrplctrk4cisdinsteadofccfacilitypart5,CEC 6,,-117.333916,Long_ID
11005,jseastwoodps,jseastwood,CA-104-1,104,jseastwood1,1,37.147926,-119.2567,Long_ID
11007,grandcouleepg09,grandcoulee,WA-6163-PG9,6163,grandcouleepg9,1,47.957511,-118.977323,Long_ID
11008,grandcouleepg08,grandcoulee,WA-6163-PG8,6163,grandcouleepg8,1,47.957511,-118.977323,Long_ID
11009,grandcouleepg07,grandcoulee,WA-6163-PG7,6163,grandcouleepg7,1,47.957511,-118.977323,Long_ID
11092,naughton1,naughton,WY-4162-1,4162,naughton1,1,41.7581,-110.5983,Long_ID
11093,naughton2,naughton,WY-4162-2,4162,naughton2,1,41.7581,-110.5983,Long_ID
11098,biomassonege2,biomassonelp,OR-10869-GE-2,10869,biomassonelpge2,BBC,42.436111,-122.85,Long_ID
11120,portofstocktonef,posdefpower,CA-54238-STG,54238,portofstocktonenergyfacilitystg,STG,37.943633,-121.3304,Long_ID
11133,palouse1,palouse,WA-57530-1,57530,palouse1,1,47.155833,-117.3644,Long_ID
11138,sonomacentrallf12,centrallfsonomaphasei,CA-55752/55753-P-11-,55752,countyofsonoma1sonomacentrallandfillphaseiii,P-11,38.3017,-122.7489,Long_ID
11159,goshen2jollyhills2,rollins,JOLLYHIL_34.5_G2,34,goshenphaseii2jollyhills,1P,39.134259,-120.9533,Long_ID
11160,goshen2jollyhills1,rollins,JOLLYHIL_34.5_G1,34,goshenphaseii1jollyhills,1P,39.134259,-120.9533,Long_ID
11163,enelcovefort11,enelcovefort,UT-58570-1-G1A,58570,jerseyvalleygeothermalpowerplant1bt225,1-G1A,38.560278,-112.5811,Long_ID
11172,cjstrike2,cjstrike,ID-812-2,812,cjstrike2,1,42.944869,-115.9779,Long_ID
11173,cjstrike3,cjstrike,ID-812-3,812,cjstrike3,1,42.944869,-115.9779,Long_ID
11174,cabazonwind,cabazonwindpartners,CA-56011-V-47,56011,cabazonwindfarmwgns,V-47,33.9172,-116.735,Long_ID
11177,ninemile1exp,ninemile,WA-3869-1,3869,ninemile1,1,47.769722,-117.544334,Long_ID
12459,evergreenbio,evergreenbiopowerllc,OR-56781-1,56781,evergreenbiopowerllc1,1,44.770792,-122.612,Long_ID
13014,fortpeck1,fortpeck,MT-6623-1,6623,fortpeck1,1,48.0122,-106.4123,Long_ID
13015,fortpeck2,fortpeck,MT-6623-2,6623,fortpeck2,1,48.0122,-106.4123,Long_ID
13019,glenarmgt5,angeles,CA-422-GT5,422,glenarmgt5,GT1,34.126,-118.1494,Long_ID
13027,redhillssolar,utahredhillsrenewableenergypark,UT-58660-1,58660,utahredhillsrenewableenergypark1,1,37.882778,-112.9042,Long_ID
13031,tucannonriverwind,tucannonriverwindfarm,OR-58571-1,58571,nan,1,46.421111,-118.0269,Long_ID
13037,wolverinecreek,wolverinecreek,ID-56301-1,56301,nan,1,43.4195,-111.8294,Long_ID
13041,sangorgoniofarmswindfarm,sangorgoniofarmswindenergy,CA-50281-WGEN,50281,nan,WGEN,33.926111,-116.615,Long_ID
13049,bensoncreekwindor,bensoncreekwindfarm,OR-59491-BCW,59491,nan,BCW,44.366944,-117.3439,Long_ID
13054,threemilecanyon,threemilecanyon,OR-56933-1,56933,3milecanyonwind,1,45.6758,-119.9375,Long_ID
13065,boisecitysolar,idsolar,ID-60445-INV1,60445,nan,INV1,43.444,-116.333,Long_ID
13069,americanfallssolari,americanfallssolar,ID-60011-IPAF,60011,nan,IPAF,42.824,-112.752,Long_ID
13072,mountainhomesolar,mountainhomesolar,ID-59695-MHPV1,59695,nan,MHPV1,43.129,-115.752,Long_ID
13073,murphyflatpower,murphyflatsolar,ID-60009-IPMF,60009,nan,IPMF,43.213,-116.439,Long_ID
13079,openrangesolaror,openrangesolarcenterllc,OR-60332-ORSC1,60332,nan,ORSC1,43.796766,-117.0653,Long_ID
13080,railroadsolarcenter,railroadsolarcenterllc,OR-60333-RSC1,60333,nan,RSC1,43.998019,-117.1012,Long_ID
13081,thundereggsolar,thundereggsolarcenterllc,ID-60334-TSC1,60334,nan,TSC1,43.93097,-116.9876,Long_ID
13082,valesolaror,valeairsolarcenterllc,OR-60335-VASC1,60335,nan,VASC1,43.965031,-117.2581,Long_ID
13083,comanchesolar,comanchesolar,CO-59656-COMCH,59656,comanchesolarprojectcomch,COMCH,38.205278,-104.5667,Long_ID
13084,hoopersolar,hoopersolar,CO-60008-SCCO3,60008,hoopersolarprojectsanluisvalleyscco3,SCCO3,37.691863,-105.9908,Long_ID
13089,camelot2,recamelotllc,CA-58983-1,58983,nan,1,35.026667,-118.1856,Long_ID
13091,avalonsolarii,avalonsolarii,AZ-60062-ASII,60062,avalonsolariiprojectasii,ASII,32.000854,-110.9584,Long_ID
13095,sandstonesolar,sandstonesolar,AZ-59634-SNDST,59634,sandstonesolarprojectsndst,SNDST,33.035556,-111.4303,Long_ID
13100,regulussolar,frvregulussolarproject,C-57650-FRV4,57650,nan,FRV4,35.3,-118.8519,Long_ID
