"x1","unit_name","inr","unit_code","county","fuel","zone","in_service","installed_capacity_rating_mw","summer_capacity_mw","geoid","longitude","latitude","heat_input_mmbtu","operation_hour","heat_rate","p_nom","balancing_authority_code","ads_balancing_area","ads_mustrun","fuel_type","carrier","ramp_limit_up","ramp_limit_down","dateout","build_year","operating_year","generator_id","generator_name","summer_derate","winter_derate","minimum_load_mw","nameplate_energy_capacity_mwh","energy_capacity_mwh"
354,"V H BRAUNIG CTG 6",NA,"BRAUNIG_VHB6CT6","BEXAR","GAS-GT","SOUTH",2009,64.5,48,"48029",-98.5196984029584,29.4489501176394,508739.163,1398,5.64193768506504,64.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,354,"354_OCGT",0.744186046511628,1,0,64.5,NA
355,"V H BRAUNIG CTG 7",NA,"BRAUNIG_VHB6CT7","BEXAR","GAS-GT","SOUTH",2009,64.5,48,"48029",-98.5196984029584,29.4489501176394,508739.163,1398,5.64193768506504,64.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,355,"355_OCGT",0.744186046511628,1,0,64.5,NA
356,"V H BRAUNIG CTG 8",NA,"BRAUNIG_VHB6CT8","BEXAR","GAS-GT","SOUTH",2009,64.5,47,"48029",-98.5196984029584,29.4489501176394,508739.163,1398,5.64193768506504,64.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,356,"356_OCGT",0.728682170542636,1,0,64.5,NA
357,"V H BRAUNIG STG 1",NA,"BRAUNIG_VHB1","BEXAR","GAS-ST","SOUTH",1966,225,217,"48029",-98.5196984029584,29.4489501176394,3742988.322,3532,4.70993874669687,225,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1966,1966,357,"357_OCGT",0.964444444444444,1,0,225,NA
358,"V H BRAUNIG STG 2",NA,"BRAUNIG_VHB2","BEXAR","GAS-ST","SOUTH",1968,240,230,"48029",-98.5196984029584,29.4489501176394,1652598.247,1990,3.46021408500838,240,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1968,1968,358,"358_OCGT",0.958333333333333,1,0,240,NA
359,"V H BRAUNIG STG 3",NA,"BRAUNIG_VHB3","BEXAR","GAS-ST","SOUTH",1970,420,412,"48029",-98.5196984029584,29.4489501176394,11703302.779,6735,4.13734322444939,420,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1970,1970,359,"359_OCGT",0.980952380952381,1,0,420,NA
360,"VICTORIA CITY (CITYVICT) CTG 1",NA,"CITYVICT_CTG01","VICTORIA","GAS-GT","SOUTH",2020,60.5,44,"48469",-96.9713973642636,28.7960041172219,NA,NA,NA,60.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2020,2020,360,"360_OCGT",0.727272727272727,1,0,60.5,NA
361,"VICTORIA CITY (CITYVICT) CTG 2",NA,"CITYVICT_CTG02","VICTORIA","GAS-GT","SOUTH",2020,60.5,44,"48469",-96.9713973642636,28.7960041172219,NA,NA,NA,60.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2020,2020,361,"361_OCGT",0.727272727272727,1,0,60.5,NA
362,"VICTORIA PORT (VICTPORT) CTG 1",NA,"VICTPORT_CTG01","VICTORIA","GAS-GT","SOUTH",2019,60.5,44,"48469",-96.9713973642636,28.7960041172219,NA,NA,NA,60.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2019,2019,362,"362_OCGT",0.727272727272727,1,0,60.5,NA
363,"VICTORIA PORT (VICTPORT) CTG 2",NA,"VICTPORT_CTG02","VICTORIA","GAS-GT","SOUTH",2019,60.5,44,"48469",-96.9713973642636,28.7960041172219,NA,NA,NA,60.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2019,2019,363,"363_OCGT",0.727272727272727,1,0,60.5,NA
364,"VICTORIA POWER CTG 6",NA,"VICTORIA_VICTORG6","VICTORIA","GAS-CC","SOUTH",2009,196.86,160,"48469",-96.9713973642636,28.7960041172219,NA,NA,NA,196.86,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2009,2009,364,"364_CCGT",0.81276033729554,1,0,196.86,NA
365,"VICTORIA POWER STG 5",NA,"VICTORIA_VICTORG5","VICTORIA","GAS-CC","SOUTH",2009,180.2,125,"48469",-96.9713973642636,28.7960041172219,NA,NA,NA,180.2,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2009,2009,365,"365_CCGT",0.693673695893452,1,0,180.2,NA
366,"W A PARISH CTG 1",NA,"WAP_WAPGT_1","FORT BEND","GAS-GT","HOUSTON",1967,16.32,13,"48157",-95.7708093741209,29.5275017684014,1861045.654,2389,47.7332189918663,16.32,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1967,1967,366,"366_OCGT",0.79656862745098,1,0,16.32,NA
367,"W A PARISH STG 1",NA,"WAP_WAP_G1","FORT BEND","GAS-ST","HOUSTON",1958,187.85,169,"48157",-95.7708093741209,29.5275017684014,1861045.654,2389,4.14695839205354,187.85,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1958,1958,367,"367_OCGT",0.899653979238754,1,0,187.85,NA
368,"W A PARISH STG 2",NA,"WAP_WAP_G2","FORT BEND","GAS-ST","HOUSTON",1958,187.85,169,"48157",-95.7708093741209,29.5275017684014,2722599.247,3124,4.63939655281119,187.85,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1958,1958,368,"368_OCGT",0.899653979238754,1,0,187.85,NA
369,"W A PARISH STG 3",NA,"WAP_WAP_G3","FORT BEND","GAS-ST","HOUSTON",1961,299.2,240,"48157",-95.7708093741209,29.5275017684014,2943414.967,2583,3.80860118788831,299.2,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1961,1961,369,"369_OCGT",0.802139037433155,1,0,299.2,NA
370,"W A PARISH STG 4",NA,"WAP_WAP_G4","FORT BEND","GAS-ST","HOUSTON",1968,580.5,527,"48157",-95.7708093741209,29.5275017684014,10201535.359,3978,4.41772356011465,580.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,1968,1968,370,"370_OCGT",0.907838070628768,1,0,580.5,NA
371,"WICHITA FALLS CTG 1",NA,"WFCOGEN_UNIT1","WICHITA","GAS-CC","WEST",1987,20,20,"48485",-98.7035776748647,33.9881641494352,NA,NA,NA,20,"ERCO",NA,NA,"gas","CCGT",3,3,2100,1987,1987,371,"371_CCGT",1,1,0,20,NA
372,"WICHITA FALLS CTG 2",NA,"WFCOGEN_UNIT2","WICHITA","GAS-CC","WEST",1987,20,20,"48485",-98.7035776748647,33.9881641494352,NA,NA,NA,20,"ERCO",NA,NA,"gas","CCGT",3,3,2100,1987,1987,372,"372_CCGT",1,1,0,20,NA
373,"WICHITA FALLS CTG 3",NA,"WFCOGEN_UNIT3","WICHITA","GAS-CC","WEST",1987,20,20,"48485",-98.7035776748647,33.9881641494352,NA,NA,NA,20,"ERCO",NA,NA,"gas","CCGT",3,3,2100,1987,1987,373,"373_CCGT",1,1,0,20,NA
374,"WINCHESTER POWER PARK CTG 1",NA,"WIPOPA_WPP_G1","FAYETTE","GAS-GT","SOUTH",2009,60.5,44,"48149",-96.9200929891016,29.8766102546518,211703.748,906,3.86229084341306,60.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,374,"374_OCGT",0.727272727272727,1,0,60.5,NA
375,"WINCHESTER POWER PARK CTG 2",NA,"WIPOPA_WPP_G2","FAYETTE","GAS-GT","SOUTH",2009,60.5,44,"48149",-96.9200929891016,29.8766102546518,215776.395,914,3.9021356493119,60.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,375,"375_OCGT",0.727272727272727,1,0,60.5,NA
376,"WINCHESTER POWER PARK CTG 3",NA,"WIPOPA_WPP_G3","FAYETTE","GAS-GT","SOUTH",2009,60.5,44,"48149",-96.9200929891016,29.8766102546518,196920.552,845,3.85193509707076,60.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,376,"376_OCGT",0.727272727272727,1,0,60.5,NA
377,"WINCHESTER POWER PARK CTG 4",NA,"WIPOPA_WPP_G4","FAYETTE","GAS-GT","SOUTH",2009,60.5,44,"48149",-96.9200929891016,29.8766102546518,216525.138,895,3.99880212382843,60.5,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2009,2009,377,"377_OCGT",0.727272727272727,1,0,60.5,NA
378,"WISE-TRACTEBEL POWER CTG 1","20INR0286","WCPP_CT1","WISE","GAS-CC","NORTH",2004,275,241.4,"48497",-97.6546936111563,33.2157869824512,NA,NA,NA,275,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2004,2004,378,"378_CCGT",0.877818181818182,1,0,275,NA
379,"WISE-TRACTEBEL POWER CTG 2","20INR0286","WCPP_CT2","WISE","GAS-CC","NORTH",2004,275,241.4,"48497",-97.6546936111563,33.2157869824512,NA,NA,NA,275,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2004,2004,379,"379_CCGT",0.877818181818182,1,0,275,NA
380,"WISE-TRACTEBEL POWER STG 1","20INR0286","WCPP_ST1","WISE","GAS-CC","NORTH",2004,298,298,"48497",-97.6546936111563,33.2157869824512,NA,NA,NA,298,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2004,2004,380,"380_CCGT",1,1,0,298,NA
381,"WOLF HOLLOW POWER CTG 1",NA,"WHCCS_CT1","HOOD","GAS-CC","NORTH",2002,264.5,238.5,"48221",-97.8323776137804,32.4300940629979,NA,NA,NA,264.5,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,381,"381_CCGT",0.901701323251418,1,0,264.5,NA
382,"WOLF HOLLOW POWER CTG 2",NA,"WHCCS_CT2","HOOD","GAS-CC","NORTH",2002,264.5,230.5,"48221",-97.8323776137804,32.4300940629979,NA,NA,NA,264.5,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,382,"382_CCGT",0.871455576559546,1,0,264.5,NA
383,"WOLF HOLLOW POWER STG",NA,"WHCCS_STG","HOOD","GAS-CC","NORTH",2002,300,268,"48221",-97.8323776137804,32.4300940629979,NA,NA,NA,300,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2002,2002,383,"383_CCGT",0.893333333333333,1,0,300,NA
384,"WOLF HOLLOW 2 CTG 4",NA,"WHCCS2_CT4","HOOD","GAS-CC","NORTH",2017,360,327.8,"48221",-97.8323776137804,32.4300940629979,NA,NA,NA,360,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2017,2017,384,"384_CCGT",0.910555555555556,1,0,360,NA
385,"WOLF HOLLOW 2 CTG 5",NA,"WHCCS2_CT5","HOOD","GAS-CC","NORTH",2017,360,329.3,"48221",-97.8323776137804,32.4300940629979,NA,NA,NA,360,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2017,2017,385,"385_CCGT",0.914722222222222,1,0,360,NA
386,"WOLF HOLLOW 2 STG 6",NA,"WHCCS2_STG6","HOOD","GAS-CC","NORTH",2017,511.2,446.3,"48221",-97.8323776137804,32.4300940629979,NA,NA,NA,511.2,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2017,2017,386,"386_CCGT",0.873043818466354,1,0,511.2,NA
387,"NACOGDOCHES POWER",NA,"NACPW_UNIT1","NACOGDOCHES","BIOMASS","NORTH",2012,116.45,105,"48347",-94.6157296112171,31.616163133207,NA,NA,NA,116.45,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2012,2012,387,"387_biomass",0.90167453842851,1,0,116.45,NA
388,"BIOENERGY AUSTIN-WALZEM RD LFG",NA,"DG_WALZE_4UNITS","BEXAR","BIOMASS","SOUTH",2002,9.8,9.8,"48029",-98.5196984029584,29.4489501176394,NA,NA,NA,9.8,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2002,2002,388,"388_biomass",1,1,0,9.8,NA
389,"BIOENERGY TEXAS-COVEL GARDENS LFG",NA,"DG_MEDIN_1UNIT","BEXAR","BIOMASS","SOUTH",2005,9.6,9.6,"48029",-98.5196984029584,29.4489501176394,NA,NA,NA,9.6,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2005,2005,389,"389_biomass",1,1,0,9.6,NA
390,"FARMERS BRANCH LANDFILL GAS TO ENERGY",NA,"DG_HBR_2UNITS","DENTON","BIOMASS","NORTH",2011,3.2,3.2,"48121",-97.1169075613203,33.2052050520754,NA,NA,NA,3.2,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2011,2011,390,"390_biomass",1,1,0,3.2,NA
391,"GRAND PRAIRIE LFG",NA,"DG_TRIRA_1UNIT","DALLAS","BIOMASS","NORTH",2015,4,4,"48113",-96.7779224106826,32.7665845051861,NA,NA,NA,4,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2015,2015,391,"391_biomass",1,1,0,4,NA
392,"NELSON GARDENS LFG",NA,"DG_78252_4UNITS","BEXAR","BIOMASS","SOUTH",2013,4.2,4.2,"48029",-98.5196984029584,29.4489501176394,NA,NA,NA,4.2,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2013,2013,392,"392_biomass",1,1,0,4.2,NA
393,"WM RENEWABLE-AUSTIN LFG",NA,"DG_SPRIN_4UNITS","TRAVIS","BIOMASS","SOUTH",2007,6.4,6.4,"48453",-97.7814321956189,30.3346405008206,NA,NA,NA,6.4,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2007,2007,393,"393_biomass",1,1,0,6.4,NA
394,"WM RENEWABLE-BIOENERGY PARTNERS LFG",NA,"DG_BIOE_2UNITS","DENTON","BIOMASS","NORTH",1988,6.2,6.2,"48121",-97.1169075613203,33.2052050520754,NA,NA,NA,6.2,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,1988,1988,394,"394_biomass",1,1,0,6.2,NA
395,"WM RENEWABLE-DFW GAS RECOVERY LFG",NA,"DG_BIO2_4UNITS","DENTON","BIOMASS","NORTH",2009,6.4,6.4,"48121",-97.1169075613203,33.2052050520754,306992.5,NA,NA,6.4,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2009,2009,395,"395_biomass",1,1,0,6.4,NA
396,"WM RENEWABLE-MESQUITE CREEK LFG",NA,"DG_FREIH_2UNITS","COMAL","BIOMASS","SOUTH",2011,3.2,3.2,"48091",-98.2785641640113,29.8083682410281,NA,NA,NA,3.2,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2011,2011,396,"396_biomass",1,1,0,3.2,NA
397,"WM RENEWABLE-WESTSIDE LFG",NA,"DG_WSTHL_3UNITS","PARKER","BIOMASS","NORTH",2010,4.8,4.8,"48367",-97.8051743247551,32.7775861120181,NA,NA,NA,4.8,"ERCO",NA,NA,"biomass","biomass",NA,NA,2100,2010,2010,397,"397_biomass",1,1,0,4.8,NA
407,"AMISTAD HYDRO 1",NA,"AMISTAD_AMISTAG1","VAL VERDE","HYDRO","WEST",1983,37.9,37.9,"48465",-101.151677906547,29.8923288540251,NA,NA,NA,37.9,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1983,1983,407,"407_hydro",1,1,0,37.9,NA
408,"AMISTAD HYDRO 2",NA,"AMISTAD_AMISTAG2","VAL VERDE","HYDRO","WEST",1983,37.9,37.9,"48465",-101.151677906547,29.8923288540251,NA,NA,NA,37.9,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1983,1983,408,"408_hydro",1,1,0,37.9,NA
409,"AUSTIN HYDRO 1",NA,"AUSTPL_AUSTING1","TRAVIS","HYDRO","SOUTH",1940,9,8,"48453",-97.7814321956189,30.3346405008206,22444,NA,NA,9,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1940,1940,409,"409_hydro",0.888888888888889,1,0,9,NA
410,"AUSTIN HYDRO 2",NA,"AUSTPL_AUSTING2","TRAVIS","HYDRO","SOUTH",1940,9,9,"48453",-97.7814321956189,30.3346405008206,22444,NA,NA,9,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1940,1940,410,"410_hydro",1,1,0,9,NA
411,"BUCHANAN HYDRO 1",NA,"BUCHAN_BUCHANG1","LLANO","HYDRO","SOUTH",1938,18.3,16,"48299",-98.6842641132639,30.705876745357,NA,NA,NA,18.3,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1938,1938,411,"411_hydro",0.87431693989071,1,0,18.3,NA
412,"BUCHANAN HYDRO 2",NA,"BUCHAN_BUCHANG2","LLANO","HYDRO","SOUTH",1938,18.3,16,"48299",-98.6842641132639,30.705876745357,NA,NA,NA,18.3,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1938,1938,412,"412_hydro",0.87431693989071,1,0,18.3,NA
413,"BUCHANAN HYDRO 3",NA,"BUCHAN_BUCHANG3","LLANO","HYDRO","SOUTH",1950,18.3,17,"48299",-98.6842641132639,30.705876745357,NA,NA,NA,18.3,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1950,1950,413,"413_hydro",0.92896174863388,1,0,18.3,NA
414,"DENISON DAM 1",NA,"DNDAM_DENISOG1","GRAYSON","HYDRO","NORTH",1944,50.8,49.5,"48181",-96.6776760246257,33.6269848971846,144514.118,NA,NA,50.8,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1944,1944,414,"414_hydro",0.974409448818898,1,0,50.8,NA
415,"DENISON DAM 2",NA,"DNDAM_DENISOG2","GRAYSON","HYDRO","NORTH",1948,50.8,49.5,"48181",-96.6776760246257,33.6269848971846,137220.882,NA,NA,50.8,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1948,1948,415,"415_hydro",0.974409448818898,1,0,50.8,NA
416,"EAGLE PASS HYDRO",NA,"EAGLE_HY_EAGLE_HY1","MAVERICK","HYDRO","SOUTH",1928,9.6,9.6,"48323",-100.314455957763,28.7422844550408,50235,NA,NA,9.6,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1928,1928,416,"416_hydro",1,1,0,9.6,NA
417,"FALCON HYDRO 1",NA,"FALCON_FALCONG1","STARR","HYDRO","SOUTH",1954,12,12,"48427",-98.7383221089838,26.5622850107368,NA,NA,NA,12,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1954,1954,417,"417_hydro",1,1,0,12,NA
418,"FALCON HYDRO 2",NA,"FALCON_FALCONG2","STARR","HYDRO","SOUTH",1954,12,12,"48427",-98.7383221089838,26.5622850107368,NA,NA,NA,12,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1954,1954,418,"418_hydro",1,1,0,12,NA
419,"FALCON HYDRO 3",NA,"FALCON_FALCONG3","STARR","HYDRO","SOUTH",1954,12,12,"48427",-98.7383221089838,26.5622850107368,NA,NA,NA,12,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1954,1954,419,"419_hydro",1,1,0,12,NA
420,"GRANITE SHOALS HYDRO 1",NA,"WIRTZ_WIRTZ_G1","BURNET","HYDRO","SOUTH",1951,29,29,"48053",-98.1824995888798,30.7883161238075,28973,NA,NA,29,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1951,1951,420,"420_hydro",1,1,0,29,NA
421,"GRANITE SHOALS HYDRO 2",NA,"WIRTZ_WIRTZ_G2","BURNET","HYDRO","SOUTH",1951,29,29,"48053",-98.1824995888798,30.7883161238075,28973,NA,NA,29,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1951,1951,421,"421_hydro",1,1,0,29,NA
422,"GUADALUPE BLANCO RIVER AUTH-CANYON",NA,"CANYHY_CANYHYG1","COMAL","HYDRO","SOUTH",1928,6,6,"48091",-98.2785641640113,29.8083682410281,0.5,NA,NA,6,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1928,1928,422,"422_hydro",1,1,0,6,NA
423,"INKS HYDRO 1",NA,"INKSDA_INKS_G1","LLANO","HYDRO","SOUTH",1938,15,14,"48299",-98.6842641132639,30.705876745357,40798,NA,NA,15,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1938,1938,423,"423_hydro",0.933333333333333,1,0,15,NA
424,"MARBLE FALLS HYDRO 1",NA,"MARBFA_MARBFAG1","BURNET","HYDRO","SOUTH",1951,21,21,"48053",-98.1824995888798,30.7883161238075,17157.5,NA,NA,21,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1951,1951,424,"424_hydro",1,1,0,21,NA
425,"MARBLE FALLS HYDRO 2",NA,"MARBFA_MARBFAG2","BURNET","HYDRO","SOUTH",1951,20,20,"48053",-98.1824995888798,30.7883161238075,17157.5,NA,NA,20,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1951,1951,425,"425_hydro",1,1,0,20,NA
426,"MARSHALL FORD HYDRO 1",NA,"MARSFO_MARSFOG1","TRAVIS","HYDRO","SOUTH",1941,36,36,"48453",-97.7814321956189,30.3346405008206,56921.333,NA,NA,36,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1941,1941,426,"426_hydro",1,1,0,36,NA
427,"MARSHALL FORD HYDRO 2",NA,"MARSFO_MARSFOG2","TRAVIS","HYDRO","SOUTH",1941,36,36,"48453",-97.7814321956189,30.3346405008206,56921.333,NA,NA,36,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1941,1941,427,"427_hydro",1,1,0,36,NA
428,"MARSHALL FORD HYDRO 3",NA,"MARSFO_MARSFOG3","TRAVIS","HYDRO","SOUTH",1941,36,36,"48453",-97.7814321956189,30.3346405008206,56921.333,NA,NA,36,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1941,1941,428,"428_hydro",1,1,0,36,NA
429,"WHITNEY DAM HYDRO",NA,"WND_WHITNEY1","BOSQUE","HYDRO","NORTH",1953,22,22,"48035",-97.6342161989133,31.9004331312167,10156.5,NA,NA,22,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1953,1953,429,"429_hydro",1,1,0,22,NA
430,"WHITNEY DAM HYDRO 2",NA,"WND_WHITNEY2","BOSQUE","HYDRO","NORTH",1953,22,22,"48035",-97.6342161989133,31.9004331312167,10156.5,NA,NA,22,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1953,1953,430,"430_hydro",1,1,0,22,NA
435,"ARLINGTON OUTLET HYDROELECTRIC FACILITY",NA,"DG_OAKHL_1UNIT","TARRANT","HYDRO","NORTH",1928,1.4,1.4,"48439",-97.2912485417181,32.7714394941538,NA,NA,NA,1.4,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1928,1928,435,"435_hydro",1,1,0,1.4,NA
436,"GUADALUPE BLANCO RIVER AUTH-MCQUEENEY",NA,"DG_MCQUE_5UNITS","GUADALUPE","HYDRO","SOUTH",1928,7.7,7.7,"48187",-97.9480334480736,29.5832649634419,NA,NA,NA,7.7,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1928,1928,436,"436_hydro",1,1,0,7.7,NA
437,"GUADALUPE BLANCO RIVER AUTH-SCHUMANSVILLE",NA,"DG_SCHUM_2UNITS","GUADALUPE","HYDRO","SOUTH",1928,3.6,3.6,"48187",-97.9480334480736,29.5832649634419,NA,NA,NA,3.6,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1928,1928,437,"437_hydro",1,1,0,3.6,NA
438,"LEWISVILLE HYDRO-CITY OF GARLAND",NA,"DG_LWSVL_1UNIT","DENTON","HYDRO","NORTH",1991,2.2,2.2,"48121",-97.1169075613203,33.2052050520754,NA,NA,NA,2.2,"ERCO",NA,NA,"hydro","hydro",NA,NA,2100,1991,1991,438,"438_hydro",1,1,0,2.2,NA
446,"ANTELOPE IC 1",NA,"AEEC_ANTLP_1","HALE","GAS-IC","PANHANDLE",2016,56.04,54,"48189",-101.82680025652,34.0704544699525,NA,NA,NA,56.04,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2016,2016,446,"446_OCGT",0.963597430406852,1,0,56.04,NA
447,"ANTELOPE IC 2",NA,"AEEC_ANTLP_2","HALE","GAS-IC","PANHANDLE",2016,56.04,54,"48189",-101.82680025652,34.0704544699525,NA,NA,NA,56.04,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2016,2016,447,"447_OCGT",0.963597430406852,1,0,56.04,NA
448,"ANTELOPE IC 3",NA,"AEEC_ANTLP_3","HALE","GAS-IC","PANHANDLE",2016,56.04,54,"48189",-101.82680025652,34.0704544699525,NA,NA,NA,56.04,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2016,2016,448,"448_OCGT",0.963597430406852,1,0,56.04,NA
449,"ELK STATION CTG 1",NA,"AEEC_ELK_1","HALE","GAS-GT","PANHANDLE",2016,202,190,"48189",-101.82680025652,34.0704544699525,2557175,NA,NA,202,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2016,2016,449,"449_OCGT",0.940594059405941,1,0,202,NA
450,"ELK STATION CTG 2",NA,"AEEC_ELK_2","HALE","GAS-GT","PANHANDLE",2016,202,190,"48189",-101.82680025652,34.0704544699525,2557175,NA,NA,202,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2016,2016,450,"450_OCGT",0.940594059405941,1,0,202,NA
451,"ELK STATION IC 3",NA,"AEEC_ELK_3","HALE","GAS-GT","PANHANDLE",2016,202,190,"48189",-101.82680025652,34.0704544699525,2557175,NA,NA,202,"ERCO",NA,NA,"gas","OCGT",4.8,4.8,2100,2016,2016,451,"451_OCGT",0.940594059405941,1,0,202,NA
452,"TENASKA FRONTIER STATION CTG 1",NA,"FTR_FTR_G1","GRIMES","GAS-CC","NORTH",2000,185,160,"48185",-95.9853818871584,30.5433887108227,NA,NA,NA,185,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,452,"452_CCGT",0.864864864864865,1,0,185,NA
453,"TENASKA FRONTIER STATION CTG 2",NA,"FTR_FTR_G2","GRIMES","GAS-CC","NORTH",2000,185,160,"48185",-95.9853818871584,30.5433887108227,NA,NA,NA,185,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,453,"453_CCGT",0.864864864864865,1,0,185,NA
454,"TENASKA FRONTIER STATION CTG 3",NA,"FTR_FTR_G3","GRIMES","GAS-CC","NORTH",2000,185,160,"48185",-95.9853818871584,30.5433887108227,NA,NA,NA,185,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,454,"454_CCGT",0.864864864864865,1,0,185,NA
455,"TENASKA FRONTIER STATION STG 4",NA,"FTR_FTR_G4","GRIMES","GAS-CC","NORTH",2000,400,400,"48185",-95.9853818871584,30.5433887108227,NA,NA,NA,400,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2000,2000,455,"455_CCGT",1,1,0,400,NA
456,"TENASKA GATEWAY STATION CTG 1",NA,"TGCCS_CT1","RUSK","GAS-CC","NORTH",2001,179,156,"48401",-94.7616847379522,32.1079429145812,NA,NA,NA,179,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2001,2001,456,"456_CCGT",0.871508379888268,1,0,179,NA
457,"TENASKA GATEWAY STATION CTG 2",NA,"TGCCS_CT2","RUSK","GAS-CC","NORTH",2001,179,135,"48401",-94.7616847379522,32.1079429145812,NA,NA,NA,179,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2001,2001,457,"457_CCGT",0.754189944134078,1,0,179,NA
458,"TENASKA GATEWAY STATION CTG 3",NA,"TGCCS_CT3","RUSK","GAS-CC","NORTH",2001,179,153,"48401",-94.7616847379522,32.1079429145812,NA,NA,NA,179,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2001,2001,458,"458_CCGT",0.854748603351955,1,0,179,NA
459,"TENASKA GATEWAY STATION STG 4",NA,"TGCCS_UNIT4","RUSK","GAS-CC","NORTH",2001,402,402,"48401",-94.7616847379522,32.1079429145812,NA,NA,NA,402,"ERCO",NA,NA,"gas","CCGT",3,3,2100,2001,2001,459,"459_CCGT",1,1,0,402,NA
