CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_STATUS,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
IA,Ames,1122,8,8,65,OPR,8,8,IA,Ames Electric Services Power Plant,1122,8,0,1122,8,8,8,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Streeter Station,1131,7,7,35,OPR,7,7,IA,Streeter Station,1131,7,0,1131,7,7,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Muscatine,1167,8,8,75,OPR,8,8,IA,Muscatine Plant #1,1167,8,0,1167,8,8,8,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Muscatine,1167,9,9,175.5,OPR,9,9,IA,Muscatine Plant #1,1167,9,0,1167,9,9,9,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Pella,1175,6,5,11.5,RET,6,5,IA,Pella,1175,5,0,1175,6,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Pella,1175,6,6,26.5,RET,6,6,IA,Pella,1175,6,0,1175,6,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Pella,1175,7,5,11.5,RET,7,5,IA,Pella,1175,5,0,1175,7,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Pella,1175,7,6,26.5,RET,7,6,IA,Pella,1175,6,0,1175,7,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Pella,1175,8,5,11.5,RET,8,5,IA,Pella,1175,5,0,1175,8,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Pella,1175,8,6,26.5,RET,8,6,IA,Pella,1175,6,0,1175,8,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Summit Lake,1206,1G,GT1,27,OPR,1G,GT1,IA,Summit Lake,1206,GT1,0,1206,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
IA,Summit Lake,1206,2G,GT2,35.3,OPR,2G,GT2,IA,Summit Lake,1206,GT2,0,1206,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
IA,Earl F Wisdom,1217,1,1,33,OPR,1,1,IA,Earl F Wisdom,1217,1,0,1217,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IA,Earl F Wisdom,1217,2,2,96,OPR,2,2,IA,Earl F Wisdom,1217,2,0,1217,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
IA,Fair Station,1218,2,2,37.5,RET,2,2,IA,Fair Station,1218,2,0,1218,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Cimarron River,1230,1,1,62,OPR,1,1,KS,Cimarron River,1230,1,0,1230,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Fort Dodge aka Judson Large,1233,4,4,160,OPR,4,4,KS,Fort Dodge,1233,4,0,1233,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Great Bend Station aka Arthur Mullergren,1235,3,3,105,OPR,3,3,KS,Great Bend - Sunflower,1235,3,0,1235,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Riverton,1239,12,12,150,OPR,12,12,KS,Riverton,1239,12,0,1239,,,12,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Riverton,1239,12,2-Dec,118.8,OPR,12,2-Dec,KS,Riverton,1239,2-Dec,0,1239,12,2,2-Dec,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
KS,Riverton,1239,39,7,38,RET,39,7,KS,Riverton,1239,7,0,1239,39,7,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Riverton,1239,40,8,54,RET,40,8,KS,Riverton,1239,8,0,1239,40,8,8,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Gordon Evans Energy Center,1240,1,1,165,RET,1,1,KS,Gordon Evans Energy Center,1240,1,0,1240,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Gordon Evans Energy Center,1240,2,2,400,RET,2,2,KS,Gordon Evans Energy Center,1240,2,0,1240,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Gordon Evans Energy Center,1240,E1CT,GT1,88,OPR,E1CT,GT1,KS,Gordon Evans Energy Center,1240,GT1,0,1240,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Gordon Evans Energy Center,1240,E2CT,GT2,88,OPR,E2CT,GT2,KS,Gordon Evans Energy Center,1240,GT2,0,1240,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Gordon Evans Energy Center,1240,E3CT,GT3,180,OPR,E3CT,GT3,KS,Gordon Evans Energy Center,1240,GT3,0,1240,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,La Cygne,1241,1,1,893,OPR,1,1,KS,La Cygne,1241,1,0,1241,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,La Cygne,1241,2,2,685,OPR,2,2,KS,La Cygne,1241,2,0,1241,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Murray Gill Energy Center,1242,1,1,45,RET,1,1,KS,Murray Gill,1242,1,0,1242,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Murray Gill Energy Center,1242,2,2,73,RET,2,2,KS,Murray Gill,1242,2,0,1242,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Murray Gill Energy Center,1242,3,3,115,RET,3,3,KS,Murray Gill,1242,3,0,1242,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Murray Gill Energy Center,1242,4,4,115,RET,4,4,KS,Murray Gill,1242,4,0,1242,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Neosho Energy Center,1243,7,3,80,RET,7,3,KS,Neosho,1243,3,0,1243,7,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Hutchinson Energy Center,1248,4,ST4,200,RET,4,ST4,KS,Hutchinson Energy Center,1248,ST4,0,1248,4,ST4,ST4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Hutchinson Energy Center,1248,CT-1,GT1,79.1,OPR,CT-1,GT1,KS,Hutchinson Energy Center,1248,GT1,0,1248,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Hutchinson Energy Center,1248,CT-2,GT2,79.1,OPR,CT-2,GT2,KS,Hutchinson Energy Center,1248,GT2,0,1248,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Hutchinson Energy Center,1248,CT-3,GT3,79.1,OPR,CT-3,GT3,KS,Hutchinson Energy Center,1248,GT3,0,1248,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Hutchinson Energy Center,1248,CT-4,GT4,84.3,OPR,CT-4,GT4,KS,Hutchinson Energy Center,1248,GT4,0,1248,,,GT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Lawrence Energy Center,1250,3,3,80,RET,3,3,KS,Lawrence Energy Center,1250,3,0,1250,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Lawrence Energy Center,1250,4,4,135,OPR,4,4,KS,Lawrence Energy Center,1250,4,0,1250,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Lawrence Energy Center,1250,5,5,415,OPR,5,5,KS,Lawrence Energy Center,1250,5,0,1250,5,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Abilene,1251,CT-1,GT1,77,RET,CT-1,GT1,KS,Abilene Energy Center Combustion Turbine,1251,GT1,0,1251,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Tecumseh Energy Center,1252,10,8,170,RET,10,8,KS,Tecumseh Energy Center,1252,8,0,1252,10,8,8,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Tecumseh Energy Center,1252,9,7,90,RET,9,7,KS,Tecumseh Energy Center,1252,7,0,1252,9,7,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Chanute 2,1268,14,14,60,OPR,14,14,KS,Chanute 2,1268,14,0,1268,,,14,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Coffeyville,1271,4,7,40,OPR,4,7,KS,Coffeyville,1271,7,0,1271,4,7,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Quindaro,1295,1,ST1,81.6,LTCS,1,ST1,KS,Quindaro,1295,ST1,0,1295,1,ST1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Quindaro,1295,2,ST2,157.5,LTCS,2,ST2,KS,Quindaro,1295,ST2,0,1295,2,ST2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Quindaro,1295,CT2,GT2,64.7,OPR,CT2,GT2,KS,Quindaro,1295,GT2,0,1295,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Quindaro,1295,CT3,GT3,64.7,OPR,CT3,GT3,KS,Quindaro,1295,GT3,0,1295,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,McPherson 2,1305,GT1,GT1,65.5,OPR,GT1,GT1,KS,McPherson 2,1305,GT1,0,1305,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,McPherson 2,1305,GT2,GT2,65.5,OPR,GT2,GT2,KS,McPherson 2,1305,GT2,0,1305,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,McPherson 2,1305,GT3,GT3,65.5,OPR,GT3,GT3,KS,McPherson 2,1305,GT3,0,1305,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Garden City,1336,S-2,S2,105,OPR,S-2,S2,KS,Garden City,1336,S2,0,1336,S-2,S2,S2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KS,Garden City,1336,S-4,S4,71.2,OPR,S-4,S4,KS,Garden City,1336,S4,0,1336,,,S4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KS,Garden City,1336,S-5,S5,71.2,OPR,S-5,S5,KS,Garden City,1336,S5,0,1336,,,S5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,Big Sandy,1353,AUX2,,,RET,AUX2,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
KY,Big Sandy,1353,BSU1,1,280.5,OPR,BSU1,1,KY,Big Sandy,1353,1,0,1353,BSU1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Big Sandy,1353,BSU2,2,816.3,RET,BSU2,2,KY,Big Sandy,1353,2,0,1353,BSU2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,E W Brown,1355,1,1,113.6,RET,1,1,KY,E W Brown,1355,1,0,1355,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,E W Brown,1355,10,10,126,OPR,10,10,KY,E W Brown,1355,10,0,1355,,,10,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,E W Brown,1355,11,11,126,OPR,11,11,KY,E W Brown,1355,11,0,1355,,,11,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,E W Brown,1355,2,2,179.5,RET,2,2,KY,E W Brown,1355,2,0,1355,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,E W Brown,1355,3,3,446.4,OPR,3,3,KY,E W Brown,1355,3,0,1355,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,E W Brown,1355,5,5,123,OPR,5,5,KY,E W Brown,1355,5,0,1355,,,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,E W Brown,1355,6,6,181,OPR,6,6,KY,E W Brown,1355,6,0,1355,,,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,E W Brown,1355,7,7,181,OPR,7,7,KY,E W Brown,1355,7,0,1355,,,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,E W Brown,1355,8,8,126,OPR,8,8,KY,E W Brown,1355,8,0,1355,,,8,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,E W Brown,1355,9,9,126,OPR,9,9,KY,E W Brown,1355,9,0,1355,,,9,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,Ghent,1356,1,1,556.9,OPR,1,1,KY,Ghent,1356,1,0,1356,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Ghent,1356,2,2,556.4,OPR,2,2,KY,Ghent,1356,2,0,1356,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Ghent,1356,3,3,556.6,OPR,3,3,KY,Ghent,1356,3,0,1356,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Ghent,1356,4,4,556.2,OPR,4,4,KY,Ghent,1356,4,0,1356,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Green River,1357,4,3,75,RET,4,3,KY,Green River,1357,3,0,1357,4,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Green River,1357,5,4,113.6,RET,5,4,KY,Green River,1357,4,0,1357,5,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Tyrone,1361,5,3,75,RET,5,3,KY,Tyrone,1361,3,0,1361,5,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Cane Run,1363,4,4,163.2,RET,4,4,KY,Cane Run,1363,4,0,1363,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Cane Run,1363,5,5,209.4,RET,5,5,KY,Cane Run,1363,5,0,1363,5,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Cane Run,1363,6,6,272,RET,6,6,KY,Cane Run,1363,6,0,1363,6,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Cane Run,1363,7A,7-STG,287,OPR,7A,7-STG,KY,Cane Run,1363,7S,0,1363,,,,Manual Match,Manual Match
KY,Cane Run,1363,7A,7A,260,OPR,7A,7A,KY,Cane Run,1363,7A,0,1363,,,7A,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,Cane Run,1363,7B,7-STG,287,OPR,7B,7-STG,KY,Cane Run,1363,7S,0,1363,,,,Manual Match,Manual Match
KY,Cane Run,1363,7B,7B,260,OPR,7B,7B,KY,Cane Run,1363,7B,0,1363,,,7B,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,Mill Creek,1364,1,1,355.5,OPR,1,1,KY,Mill Creek (KY),1364,1,0,1364,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Mill Creek,1364,2,2,355.5,OPR,2,2,KY,Mill Creek (KY),1364,2,0,1364,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Mill Creek,1364,3,3,462.6,OPR,3,3,KY,Mill Creek (KY),1364,3,0,1364,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Mill Creek,1364,4,4,543.6,OPR,4,4,KY,Mill Creek (KY),1364,4,0,1364,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
KY,Paddy's Run,1366,12,12,32.6,OPR,12,12,KY,Paddys Run,1366,12,0,1366,,,12,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,Paddy's Run,1366,13,13,178,OPR,13,13,KY,Paddys Run,1366,13,0,1366,,,13,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
KY,Elmer Smith,1374,1,1,163.2,RET,1,1,KY,Elmer Smith,1374,1,0,1374,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
